Gene	seed_specificity
IL18RAP	0.5
IL1A	0.79
CTSL	0.76
IL17RC	0.69
CXCL2	0.5900000000000001
NDUFA13	1.0
ERRFI1	0.72
IL1R2	0.45999999999999996
ARPC5L	0.72
CCL27	1.0
TNFRSF6B	0.63
GSTA1	0.99
TNFRSF13C	0.5700000000000001
PLA2G4E	0.83
IL16	0.71
BMP8A	1.0
CCL1	1.0
EPS15	0.8200000000000001
PLA2G4D	1.0
EPS15L1	1.0
MATK	0.78
BMP5	0.96
STAM	0.9
DGKD	1.0
PLA2G4B	0.97
SH3BP2	0.94
LAT2	0.9299999999999999
APC2	0.09999999999999998
CCL7	1.0
MTF2	0.9299999999999999
BMP6	0.84
TNFRSF4	0.97
ACVR2A	0.86
CD72	1.0
CCL20	0.7
RPS6KA1	0.83
CXCL16	0.53
INHBB	1.0
CCL26	0.6799999999999999
CCL17	0.84
CD69	0.89
THPO	0.65
INPP5D	1.0
GSTA5	1.0
SH3KBP1	0.8200000000000001
TNFRSF9	0.65
PLSCR1	1.0
PLPP1	0.77
PLA2G4F	0.99
INHBC	1.0
PIK3AP1	0.9
