Gene	seed_specificity
CCNB3	1.0
LIN54	1.0
LIN37	1.0
ANLN	1.0
PTTG2	0.8200000000000001
RRM2	0.9299999999999999
ACVR2A	0.86
BUB3	1.0
ORC6	1.0
TFDP2	0.69
KLF6	0.84
NODAL	0.91
SNIP1	1.0
CRX	1.0
MGA	1.0
CDK7	0.56
ACVR1C	0.9299999999999999
MCM4	0.72
STAG2	1.0
TFDP1	1.0
ACVR2B	0.95
PIAS2	0.84
ORC1	0.69
MCM6	0.72
STAG1	1.0
SMC1B	1.0
ACVR1	0.88
PCGF6	1.0
ORC4	1.0
CCDC6	0.29000000000000004
RBL1	0.6599999999999999
ORC3	1.0
ORC5	1.0
NPAT	0.92
SIK1	0.84
RRM1	0.9299999999999999
