Gene	seed_specificity
SRSF3	1.0
PHF5A	1.0
RGS18	1.0
DDIT4	1.0
RGS4	0.9299999999999999
FGF21	0.5900000000000001
PRPF4	1.0
CLP1	1.0
SGK3	0.42000000000000004
SNX32	1.0
EEA1	0.69
FGF5	0.63
SNRPN	1.0
RBBP4	0.99
CPSF4	1.0
VPS45	1.0
ATG14	1.0
RAMP2	0.92
PREX1	0.8200000000000001
SF3B5	1.0
ADCY3	0.63
LAMC1	0.98
SMG7	1.0
PSMB1	0.5800000000000001
NXT2	1.0
PARD6B	1.0
DEFA5	1.0
HSD3B1	1.0
DOCK2	0.71
FGF11	0.28
CASP5	0.77
PSMD8	0.5700000000000001
MEFV	0.6699999999999999
ADRM1	0.5800000000000001
NAMPT	0.81
LIN37	1.0
BACE2	1.0
KIF5C	0.47
CSTF3	1.0
UPF2	1.0
E2F2	0.5
KLC2	0.56
PARD6G	1.0
RGS5	1.0
PDE4B	0.86
ARHGEF28	1.0
LAMB1	0.9299999999999999
SNX5	1.0
CSNK1A1L	0.7
GSDMD	0.64
LAMB4	0.96
SOS2	0.49
CRHR1	0.8200000000000001
PPP3CA	0.54
FGF17	0.18000000000000005
KLC4	1.0
ADRA1B	0.92
RGS7	1.0
PCF11	1.0
ELMO1	0.75
ATP5PO	1.0
CARD9	0.74
GRK6	1.0
NXF2	1.0
WDR33	1.0
CARD8	0.77
FGF6	0.63
FGF14	0.28
FGF3	0.18000000000000005
PPID	1.0
THBS1	0.48
SRSF6	1.0
ATP2A3	0.75
WIPF3	1.0
NRBF2	1.0
CACNA1C	0.69
NLRC4	0.8
SNRPA1	1.0
SRSF7	1.0
ZFP36L1	0.79
CXCL3	1.0
CYC1	1.0
APC2	0.09999999999999998
LIN54	1.0
NTRK2	0.42000000000000004
RBM5	1.0
RYR2	0.45999999999999996
FGF12	0.28
RGS10	1.0
IFNA1	0.22999999999999998
GPR182	0.92
FGF10	0.6799999999999999
ACAP1	1.0
RBL2	0.6799999999999999
NDUFS1	1.0
PKN2	1.0
HSPA2	0.6
CPSF7	1.0
NUDT21	1.0
LIN9	1.0
SRSF9	1.0
KLC3	1.0
SPART	1.0
SNRPB2	1.0
SNX2	1.0
RGS20	1.0
