Gene	seed_specificity
LIMK1	0.79
FGF17	0.18000000000000005
MYL12A	0.64
FGD3	1.0
LLGL2	1.0
ITGAE	0.91
ARPC4	0.79
MYL7	0.9299999999999999
FGD1	1.0
PIP4K2C	0.95
MYL12B	0.64
FGF21	0.5900000000000001
ACTR3	0.79
PAK5	0.6
FGF3	0.18000000000000005
MYLK2	0.5800000000000001
CYFIP2	0.76
IQGAP3	1.0
DIAPH2	1.0
ARHGEF6	0.63
BRK1	0.6799999999999999
WASF1	0.6699999999999999
PFN3	1.0
ACTN4	0.43999999999999995
TEAD3	1.0
FGF18	0.6
PARD6B	1.0
GIT1	0.77
PPP1R12B	0.45999999999999996
APC2	0.09999999999999998
BMP6	0.84
PFN4	1.0
VGLL4	1.0
PFN2	1.0
PIP4K2B	0.75
MPDZ	1.0
ARPC3	0.73
PARD6G	1.0
PATJ	1.0
TEAD2	1.0
MYL6	1.0
SCIN	1.0
IGSF5	0.96
NF2	0.84
SOS2	0.49
IQGAP2	1.0
