Gene	seed_specificity
GRAP2	0.97
CAPZB	1.0
PLPP2	1.0
PIM1	0.92
DECR1	0.99
CHAC1	0.88
PFN1	0.73
FGF21	0.5900000000000001
SGK3	0.42000000000000004
IL10RA	0.76
EIF4EBP2	1.0
CYTH3	0.79
FRS3	0.81
IL15RA	0.98
FGF5	0.63
PTPN11	1.0
FHOD1	0.8
RCAN1	0.5800000000000001
CDK5R1	0.86
PLA2G4D	1.0
PRLR	0.9299999999999999
PLCG2	0.9
IL23R	0.95
IRF9	0.4
TKT	1.0
DGKD	1.0
PPP1R12B	0.45999999999999996
GRIN1	0.6699999999999999
NUDT16L1	1.0
OCRL	1.0
SYNGAP1	1.0
PLA2G12B	0.98
IL9R	0.76
PLA2G2F	0.99
SOCS6	1.0
MAPK7	0.72
GRIP1	0.94
CRLF2	0.76
KCNA3	1.0
PGD	1.0
ARHGEF28	1.0
OSMR	0.76
SOCS5	1.0
PLA2G5	0.71
PLA2G4F	0.99
HDC	0.8200000000000001
CSRP2	1.0
TMOD3	1.0
SOS2	0.49
FGF17	0.18000000000000005
NDUFA13	1.0
TFCP2	0.6
SPHK2	0.95
ERRFI1	0.72
DGKG	0.83
PLA2G2C	0.98
FGF6	0.63
NR4A2	0.61
RGL2	1.0
PLA2G4E	0.83
PLA2G10	0.98
BRAP	1.0
JAK1	0.94
FGF3	0.18000000000000005
RPS6	0.84
EPS15	0.8200000000000001
EPS15L1	1.0
JUNB	0.75
STAM	0.9
PLA2G4B	0.97
BEX3	1.0
PIAS3	0.95
RASGRP2	1.0
EEF2	0.79
LAT2	0.9299999999999999
RPS6KB2	0.85
TSLP	0.9
GRIN2B	0.9
IL22RA1	0.92
IL13RA2	0.76
PRKG1	0.74
RHOJ	1.0
FSCN1	1.0
EGLN3	0.31999999999999995
CYTH4	0.79
PLA2G2D	1.0
CD69	0.89
EPOR	0.76
IL5RA	0.76
PLA2G2A	0.5
PAK2	0.94
MSH2	0.31000000000000005
MAP2K5	0.88
PLA2G2E	0.98
SH3KBP1	0.8200000000000001
ELK1	0.52
PLSCR1	1.0
IL11RA	0.77
PLPP1	0.77
IL7R	0.77
PRDX6	0.6
PLA2G12A	0.99
PLA2G3	1.0
TBC1D4	0.69
CAMK4	0.97
DPYSL2	0.71
NR2F6	0.95
HLA-A	0.7
PIK3AP1	0.9
