Gene	seed_specificity
PATL1	1.0
FGF17	0.18000000000000005
DCP2	1.0
DDIT4	1.0
NOL9	1.0
FGF21	0.5900000000000001
ATG10	0.91
CDK7	0.56
POLD2	0.99
SGK3	0.42000000000000004
FGF6	0.63
FGF5	0.63
FGF3	0.18000000000000005
THBS1	0.48
ATG14	1.0
CNOT1	1.0
LAMC1	0.98
MAZ	0.94
LSM3	1.0
ORC3	1.0
WDR18	1.0
IGFBP5	1.0
POLA2	1.0
KMT2D	1.0
LSM7	1.0
MAGI2	1.0
CNOT7	1.0
XRN1	1.0
NTRK2	0.42000000000000004
TFDP2	0.69
ORC6	1.0
EDC3	1.0
MGA	1.0
IFNA1	0.22999999999999998
RFC5	0.96
FGF10	0.6799999999999999
IGFALS	0.8200000000000001
LSM1	1.0
LSM5	1.0
EDC4	1.0
ORC5	1.0
MDN1	1.0
ORC1	0.69
CNOT2	1.0
LAMB1	0.9299999999999999
ORC4	1.0
POLD3	0.8
CNOT4	1.0
LAMB4	0.96
LSM6	1.0
SOS2	0.49
