Gene	seed_specificity
ARHGEF11	1.0
ITGAE	0.91
LLGL2	1.0
PIM2	0.32999999999999996
DDIT4	1.0
FGF1	0.31999999999999995
HES7	1.0
FGF21	0.5900000000000001
ARPC5L	0.72
SGK3	0.42000000000000004
PGK2	1.0
MYLK2	0.5800000000000001
CSF2RA	0.41000000000000003
IQGAP3	1.0
PDGFRA	0.47
ADCY3	0.63
IRF9	0.4
ARHGEF6	0.63
BRK1	0.6799999999999999
MIF	0.83
PFN3	1.0
PLCB2	0.74
GADD45G	0.37
WNT6	0.31999999999999995
PFKFB3	0.98
PARD6B	1.0
STRADA	1.0
PPP1R12B	0.45999999999999996
FGF11	0.28
PGM1	0.97
FGF8	0.64
DLL3	0.32999999999999996
VHL	1.0
KLHL9	1.0
CREB3L1	0.43000000000000005
TLR3	0.32999999999999996
CREBBP	0.8200000000000001
CAB39	1.0
PIP4K2B	0.75
CAMK2B	0.71
IL3	0.32999999999999996
E2F2	0.5
LAMB2	0.25
PARD6G	1.0
TRAF4	0.33999999999999997
TPR	0.32999999999999996
PLA2G5	0.71
TBC1D1	1.0
PLCB1	0.44999999999999996
CREB3L3	0.22999999999999998
NF2	0.84
SOS2	0.49
IQGAP2	1.0
PIK3C2A	0.6699999999999999
LIMK1	0.79
CXCL2	0.5900000000000001
FGF17	0.18000000000000005
MYL12A	0.64
FGD3	1.0
TXK	0.74
MYL7	0.9299999999999999
EIF4E1B	1.0
FGD1	1.0
PIP4K2C	0.95
MYL12B	0.64
ALDOC	1.0
ACTR3	0.79
TGFA	0.64
GSTA1	0.99
FGF14	0.28
PAK5	0.6
FGF3	0.18000000000000005
ITGB6	1.0
CYFIP2	0.76
HES5	0.25
WASF1	0.6699999999999999
ACTN4	0.43999999999999995
MGST1	0.99
GIT1	0.77
DET1	1.0
PIK3IP1	0.64
CCDC6	0.29000000000000004
PFKL	0.91
APC2	0.09999999999999998
GNGT1	0.38
PPP2R5D	0.63
EIF4E2	0.97
PFN4	1.0
PTGER1	0.31000000000000005
KIF7	1.0
PTGER2	0.32999999999999996
GNG12	1.0
UBE2K	1.0
CSPG4	1.0
PGF	0.31999999999999995
PFN2	1.0
GSTP1	0.31999999999999995
POLK	0.41000000000000003
PARVB	1.0
EGLN3	0.31999999999999995
NTRK2	0.42000000000000004
FGF12	0.28
IFNA1	0.22999999999999998
NCOA4	0.32999999999999996
HEY2	0.47
FGF10	0.6799999999999999
UBE2W	1.0
EDNRB	0.33999999999999997
FN1	0.42000000000000004
PLA2G2A	0.5
GSTA5	1.0
MSH2	0.31000000000000005
PATJ	1.0
TF	0.91
SCIN	1.0
DCC	0.38
ATP6V0E1	1.0
MAML3	1.0
TRAF1	0.25
