Gene	seed_specificity
BUB1B	1.0
CCNB3	1.0
MRGBP	1.0
LIG4	1.0
VDAC1	0.89
VPS72	1.0
ERCC4	0.89
RAD17	0.94
CDK7	0.56
POLD2	0.99
ORC2	1.0
TNFRSF13C	0.5700000000000001
MBD4	1.0
ELK4	0.43000000000000005
EPC2	1.0
MCM6	0.72
STAG1	1.0
SMC1B	1.0
RBL1	0.6599999999999999
SESN1	1.0
POLH	1.0
PNKP	1.0
ING3	1.0
ORC3	1.0
NTHL1	1.0
FAN1	1.0
POLI	1.0
ERCC6	0.83
PALB2	1.0
DMAP1	1.0
MSH3	1.0
RAD52	0.84
FANCG	0.84
PTTG2	0.8200000000000001
EGR2	0.5900000000000001
BUB3	1.0
ORC6	1.0
TFDP2	0.69
CCNG1	1.0
POLL	1.0
MCM4	0.72
RFC5	0.96
REV1	1.0
DCLRE1C	0.8200000000000001
HUS1B	1.0
STAG2	1.0
FANCM	0.84
FANCB	1.0
APEX2	1.0
ORC1	0.69
ORC4	1.0
FAAP100	1.0
POLD3	0.8
RFC1	1.0
EPC1	1.0
CREB3L3	0.22999999999999998
ORC5	1.0
TLN1	0.69
