Gene	seed_specificity
IL17F	0.73
ARHGEF11	1.0
ACP5	0.92
RICTOR	1.0
PLXNA1	0.8
SESN2	1.0
DECR1	0.99
TNFRSF6B	0.63
COL1A1	0.96
ARPC5	0.75
RCAN1	0.5800000000000001
PLA2G4D	1.0
CD1C	1.0
DUSP10	1.0
STRADA	1.0
CASP10	0.84
BCL2L2	1.0
B2M	0.56
IL1R1	0.98
PTTG2	0.8200000000000001
DUSP5	1.0
MAPK7	0.72
MALT1	1.0
ARPC3	0.73
CCNB2	0.6699999999999999
PGD	1.0
MAPK8IP2	1.0
PLA2G5	0.71
CREB3L3	0.22999999999999998
MAPK13	0.86
CSRP2	1.0
ACTG1	0.6599999999999999
SEMA3A	1.0
NDUFA13	1.0
ERRFI1	0.72
PTPN7	1.0
ARPC4	0.79
GSTA1	0.99
FGF14	0.28
FGF3	0.18000000000000005
CD1A	1.0
NCF2	0.84
EPS15L1	1.0
WIPF3	1.0
ENDOG	1.0
ACTN4	0.43999999999999995
PLA2G4B	0.97
RASGRP2	1.0
BMP6	0.84
BAK1	0.6599999999999999
PTGER1	0.31000000000000005
RHOJ	1.0
CYTH4	0.79
IFNA1	0.22999999999999998
FGF12	0.28
WIPF2	1.0
EFNB2	0.79
SRGAP2	1.0
SH3KBP1	0.8200000000000001
TEAD2	1.0
PLSCR1	1.0
TNFRSF10D	0.95
PELI2	1.0
MYO1F	0.91
DUSP8	1.0
PRR5	1.0
MIOS	1.0
ESPL1	0.83
CTSL	0.76
EPHB6	1.0
TRAF5	0.5900000000000001
ITGAE	0.91
LLGL2	1.0
LPIN1	0.65
MAP3K12	0.6
EPHB4	1.0
PFN1	0.73
ARPC5L	0.72
FGF21	0.5900000000000001
IL1RAP	0.65
FGF5	0.63
CYTH3	0.79
TNFRSF13C	0.5700000000000001
FOXO6	0.69
ELK4	0.43000000000000005
CX3CL1	0.79
TKT	1.0
SESN1	1.0
LATS1	1.0
CASP9	0.9299999999999999
PARD6B	1.0
FGF11	0.28
OCRL	1.0
MTF2	0.9299999999999999
CAPN2	0.84
CREB3L1	0.43000000000000005
EGR2	0.5900000000000001
CAB39	1.0
TNFRSF10C	1.0
TRPC4	0.84
E2F2	0.5
PARD6G	1.0
PLCB4	1.0
IL1RN	0.9299999999999999
NFKBIB	0.8200000000000001
TAP2	1.0
PLA2G4F	0.99
SOS2	0.49
TMOD3	1.0
CAPNS1	0.77
PPP3CA	0.54
CTSK	0.8200000000000001
FGF17	0.18000000000000005
CXCL2	0.5900000000000001
TFCP2	0.6
PLXNA2	0.8200000000000001
TNIP1	1.0
FGF6	0.63
NR4A2	0.61
PLA2G4E	0.83
EPS15	0.8200000000000001
HLA-G	0.52
AIFM2	1.0
STAM	0.9
BAIAP2L1	1.0
DUSP16	1.0
CALCOCO2	1.0
APC2	0.09999999999999998
RPS6KB2	0.85
PRKG1	0.74
PAK6	0.87
CASP7	0.9299999999999999
ARPC1A	0.83
FSCN1	1.0
VCL	0.78
NTRK2	0.42000000000000004
EPHA7	1.0
PLXNA4	0.8200000000000001
FN1	0.42000000000000004
TNFRSF11A	0.91
PLA2G2A	0.5
GSTA5	1.0
DUSP2	0.53
PATJ	1.0
WDR59	1.0
HSPA2	0.6
PRDX6	0.6
ANGPT2	0.85
DPYSL2	0.71
TLN1	0.69
