Gene	seed_specificity
HNF1A	1.0
CAPZB	1.0
RETN	0.83
TFCP2	0.6
APBA1	1.0
DECR1	0.99
CHAC1	0.88
LPIN1	0.65
TNIP1	1.0
ERRFI1	0.72
USP7	0.61
CYP24A1	0.83
UCP1	0.83
PFN1	0.73
NKX6-1	0.99
SGK3	0.42000000000000004
FBXL3	1.0
NR4A2	0.61
RCAN1	0.5800000000000001
FHOD1	0.8
FOXO6	0.69
BCL10	0.9299999999999999
TKT	1.0
MIF	0.83
ACTN4	0.43999999999999995
G6PC2	1.0
CALCOCO2	1.0
TSLP	0.9
OCRL	1.0
GRIN2B	0.9
CAPN2	0.84
PRKG1	0.74
EIF3H	0.77
RHOJ	1.0
FSCN1	1.0
VCL	0.78
CYP2C9	0.78
ACTG1	0.6599999999999999
PGD	1.0
NFKBIB	0.8200000000000001
FOXO4	0.9299999999999999
PRDX6	0.6
PLA2G5	0.71
NPAS2	1.0
CSRP2	1.0
TMOD3	1.0
CRY2	0.95
CAPNS1	0.77
