Gene	seed_specificity
TIRAP	0.52
PLPP2	1.0
DECR1	0.99
SGK3	0.42000000000000004
POLD2	0.99
VPS25	1.0
SNX32	1.0
EEA1	0.69
ARPC5	0.75
FHOD1	0.8
RCAN1	0.5800000000000001
VPS45	1.0
PLA2G4D	1.0
PLCG2	0.9
SF3B5	1.0
BRK1	0.6799999999999999
CD1C	1.0
ZMYM3	1.0
SH3BP2	0.94
PNKP	1.0
NUDT16L1	1.0
B2M	0.56
AP2B1	1.0
PLA2G2F	0.99
KLHL9	1.0
TLR3	0.32999999999999996
MAPK7	0.72
KIF5C	0.47
POLL	1.0
VPS52	1.0
ARPC3	0.73
SHC2	0.96
MLKL	1.0
FANCM	0.84
GSE1	1.0
VPS53	1.0
FANCB	1.0
PGD	1.0
MYCBP2	1.0
FAAP100	1.0
PLA2G5	0.71
FOXO4	0.9299999999999999
RAB5B	1.0
CREB3L3	0.22999999999999998
CSRP2	1.0
ACTG1	0.6599999999999999
SRSF8	1.0
NDUFA13	1.0
SPHK2	0.95
ERRFI1	0.72
DGKG	0.83
ARPC4	0.79
ERCC4	0.89
RILP	1.0
NEK2	1.0
EXOC7	0.78
TGFA	0.64
GSTA1	0.99
FGF3	0.18000000000000005
CD1A	1.0
BRAP	1.0
EPS15L1	1.0
WIPF3	1.0
SHC4	0.81
NLRC4	0.8
PLA2G4B	0.97
SNRPA1	1.0
RASGRP2	1.0
DET1	1.0
ATF4	0.8200000000000001
AHNAK	0.76
PALB2	1.0
MSH3	1.0
RHOJ	1.0
FANCG	0.84
UBE2K	1.0
SF3B3	1.0
RBM5	1.0
EGLN3	0.31999999999999995
CYTH4	0.79
IFNA1	0.22999999999999998
DCLRE1C	0.8200000000000001
RFC5	0.96
UBE2W	1.0
SRRM2	1.0
ACAP1	1.0
MAP2K5	0.88
DDB1	1.0
APEX2	1.0
SRRT	1.0
PLA2G2E	0.98
PLSCR1	1.0
RAB4A	0.91
SH3KBP1	0.8200000000000001
PLPP1	0.77
PLA2G3	1.0
SPART	1.0
NR2F6	0.95
SAMHD1	1.0
SNX2	1.0
CAPZB	1.0
PHF5A	1.0
CD209	0.84
LIG4	1.0
CHAC1	0.88
USP7	0.61
RPS6KA4	0.96
PPIH	1.0
PFN1	0.73
ARPC5L	0.72
CDK7	0.56
FGF21	0.5900000000000001
EIF4EBP2	1.0
FGF5	0.63
CYTH3	0.79
SF3A3	1.0
TKT	1.0
SESN1	1.0
POLH	1.0
DGKD	1.0
PARD6B	1.0
PPP1R12B	0.45999999999999996
FAN1	1.0
GRIN1	0.6699999999999999
OCRL	1.0
SYNGAP1	1.0
RBM10	1.0
PLA2G12B	0.98
PHB	0.96
CREB3L1	0.43000000000000005
BRCA2	0.89
EGR2	0.5900000000000001
CAMK2B	0.71
WDTC1	1.0
RFXANK	0.76
PARD6G	1.0
CLDN2	0.6599999999999999
PROX1	1.0
TAP2	1.0
SNX5	1.0
PLA2G4F	0.99
GRWD1	1.0
RFXAP	1.0
CSNK1A1L	0.7
GSDMD	0.64
SOS2	0.49
TMOD3	1.0
FGF17	0.18000000000000005
KLC4	1.0
TFCP2	0.6
ABL2	0.91
CWC15	1.0
PLA2G2C	0.98
FGF6	0.63
VPS41	1.0
NR4A2	0.61
RGL2	1.0
PLA2G4E	0.83
PLA2G10	0.98
PAK5	0.6
MBD4	1.0
EPS15	0.8200000000000001
MATK	0.78
ZMYM2	1.0
SF3B2	1.0
STAM	0.9
MGST1	0.99
BEX3	1.0
FGF18	0.6
LAT2	0.9299999999999999
NTHL1	1.0
APC2	0.09999999999999998
POLI	1.0
RPS6KB2	0.85
ERCC6	0.83
CRBN	1.0
ABI1	0.94
PRKG1	0.74
RAD52	0.84
ARPC1A	0.83
FSCN1	1.0
RBM7	1.0
DDX46	1.0
NTRK2	0.42000000000000004
CTSS	0.76
PLA2G2D	1.0
REV1	1.0
FN1	0.42000000000000004
PLA2G2A	0.5
GSTA5	1.0
GEMIN4	1.0
TRPM6	1.0
PAK2	0.94
HSPA2	0.6
SRSF9	1.0
GAB1	1.0
PRDX6	0.6
KLC3	1.0
PLA2G12A	0.99
POLD3	0.8
TBC1D4	0.69
VPS36	1.0
SNRPB2	1.0
VPS54	1.0
CHMP6	1.0
LSP1	0.87
CAMK2A	0.96
PIK3AP1	0.9
