Gene	seed_specificity
ARHGEF11	1.0
RICTOR	1.0
SESN2	1.0
HES7	1.0
ADORA1	0.72
SGK3	0.42000000000000004
ATG10	0.91
TAF1	1.0
MYLK2	0.5800000000000001
CSF2RA	0.41000000000000003
PDGFRA	0.47
DCC	0.38
IRF9	0.4
TAF2	1.0
WNT6	0.31999999999999995
CDH6	1.0
PFKFB3	0.98
STRADA	1.0
TAF7L	1.0
VHL	1.0
RRAGB	1.0
KLHL9	1.0
PTTG2	0.8200000000000001
TLR3	0.32999999999999996
TAF3	1.0
CXCL16	0.53
BAP1	1.0
GRIP1	0.94
CCNB2	0.6699999999999999
WDR61	1.0
FOXO4	0.9299999999999999
TPR	0.32999999999999996
CCNG2	0.9299999999999999
TBC1D1	1.0
PLCB1	0.44999999999999996
CREB3L3	0.22999999999999998
RRAGA	1.0
C9orf72	1.0
RPS6KB1	0.98
NDUFA13	1.0
ERRFI1	0.72
EIF4E1B	1.0
ALDOC	1.0
GSTA1	0.99
FGF14	0.28
FGF3	0.18000000000000005
THBS1	0.48
EPS15L1	1.0
NRBF2	1.0
SHC4	0.81
PRM1	1.0
TAF13	1.0
ACTN4	0.43999999999999995
DET1	1.0
G6PC2	1.0
PFKL	0.91
RUBCN	1.0
GPRIN1	1.0
TFB1M	1.0
PPP2R5D	0.63
PTGER1	0.31000000000000005
UBE2K	1.0
PGF	0.31999999999999995
GSTP1	0.31999999999999995
EGLN3	0.31999999999999995
RPS6KA1	0.83
FGF12	0.28
IFNA1	0.22999999999999998
HEY2	0.47
UBE2W	1.0
EDNRB	0.33999999999999997
MSH2	0.31000000000000005
SH3KBP1	0.8200000000000001
ELK1	0.52
PLSCR1	1.0
RAB4A	0.91
TF	0.91
HLA-A	0.7
TXK	0.74
TRAF1	0.25
PRR5	1.0
TAF8	1.0
MIOS	1.0
IL18RAP	0.5
ESPL1	0.83
LEO1	1.0
ITGAE	0.91
LLGL2	1.0
LPIN1	0.65
PIM2	0.32999999999999996
USP7	0.61
TAF11	1.0
DDIT4	1.0
FGF1	0.31999999999999995
FGF21	0.5900000000000001
EIF4EBP2	1.0
FGF5	0.63
FOXA1	0.98
TNFRSF13C	0.5700000000000001
PGK2	1.0
FOXO6	0.69
ATG14	1.0
ELK4	0.43000000000000005
ADCY3	0.63
SLC27A1	0.76
DEK	0.78
PTEN	1.0
GADD45G	0.37
SESN1	1.0
PPP1R12B	0.45999999999999996
FGF11	0.28
IGF2BP1	0.8200000000000001
PGM1	0.97
ULBP2	1.0
DLL3	0.32999999999999996
CREB3L1	0.43000000000000005
EGR2	0.5900000000000001
CAB39	1.0
CAMK2B	0.71
TAF6	1.0
IL3	0.32999999999999996
E2F2	0.5
TAF9B	1.0
ACACB	0.86
TRAF4	0.33999999999999997
RBFOX1	1.0
DCT	0.8200000000000001
PIK3C2A	0.6699999999999999
ABCC1	0.8200000000000001
FGF17	0.18000000000000005
MYL12A	0.64
RTF1	1.0
VDAC1	0.89
MYL7	0.9299999999999999
GAMT	1.0
MYL12B	0.64
CD36	0.85
AKT1S1	0.69
FGF6	0.63
EPS15	0.8200000000000001
HES5	0.25
DEPTOR	0.76
HLA-G	0.52
STAM	0.9
MGST1	0.99
SETD2	1.0
FGF18	0.6
CSNK2B	0.52
PIK3IP1	0.64
CCDC6	0.29000000000000004
APC2	0.09999999999999998
CTR9	1.0
GNGT1	0.38
BATF2	1.0
EIF4E2	0.97
PTGER2	0.32999999999999996
KIF7	1.0
NTRK2	0.42000000000000004
PARVB	1.0
NCOA4	0.32999999999999996
FGF10	0.6799999999999999
FN1	0.42000000000000004
GSTA5	1.0
PATJ	1.0
RBL2	0.6799999999999999
WDR59	1.0
CCN4	0.86
INSRR	0.91
MLXIP	1.0
TAF5	1.0
TBC1D4	0.69
CLDN1	1.0
LAMB2	0.25
ATP6V0E1	1.0
MAML3	1.0
