Gene	seed_specificity
TIRAP	0.52
NDUFV1	1.0
NDUFB2	1.0
ARHGEF11	1.0
ACP5	0.92
PPP2R2A	0.87
PLXNA1	0.8
PLPP2	1.0
DCP2	1.0
TCF7L1	0.75
DECR1	0.99
SEPTIN5	1.0
HES7	1.0
ADORA1	0.72
EXOC6	1.0
FRS3	0.81
IFT27	1.0
ARPC5	0.75
MYLK2	0.5800000000000001
FHOD1	0.8
MFN2	0.6599999999999999
RCAN1	0.5800000000000001
PDGFRA	0.47
IFT74	1.0
NEFM	1.0
EXOC1	1.0
PLA2G4D	1.0
CSF2RA	0.41000000000000003
IRF9	0.4
DCC	0.38
PFN3	1.0
DUSP10	1.0
WNT6	0.31999999999999995
MC2R	0.9
GAB2	0.99
IFNAR1	0.71
PSMD8	0.5700000000000001
PLA2G2F	0.99
CNOT7	1.0
SORT1	1.0
DUSP5	1.0
MAGEB6	0.98
TLR3	0.32999999999999996
ROCK1	0.91
MAPK7	0.72
GRIP1	0.94
GP1BB	0.85
EDC4	1.0
FZD9	0.8
L1CAM	0.83
KCNA3	1.0
PGD	1.0
MAPK8IP2	1.0
PLA2G5	0.71
FOXO4	0.9299999999999999
TPR	0.32999999999999996
APC	1.0
HDC	0.8200000000000001
CSNK2A1	0.86
LAT	0.97
CREB3L3	0.22999999999999998
SNCAIP	0.61
SLC6A3	0.74
CSRP2	1.0
ACTG1	0.6599999999999999
WASL	0.94
PATL1	1.0
SEMA3A	1.0
C9orf72	1.0
SLC25A5	0.88
ERRFI1	0.72
PTPN7	1.0
DGKG	0.83
ARPC4	0.79
KREMEN1	1.0
DPYSL2	0.71
EXOC7	0.78
ACTR3	0.79
GSTA1	0.99
FGF14	0.28
FGF3	0.18000000000000005
SSNA1	1.0
BRAP	1.0
NCF2	0.84
EXOC3	1.0
GSK3B	0.84
WIPF3	1.0
NRBF2	1.0
SHC4	0.81
ACTN4	0.43999999999999995
LSM3	1.0
PLA2G4B	0.97
EEF2	0.79
ATF4	0.8200000000000001
ARPC1B	0.95
BMP6	0.84
BAK1	0.6599999999999999
PPP2R5D	0.63
PFN4	1.0
PTGER1	0.31000000000000005
RHOJ	1.0
PGF	0.31999999999999995
GSTP1	0.31999999999999995
EGLN3	0.31999999999999995
MAPK9	0.98
CYTH4	0.79
IFNA1	0.22999999999999998
FGF12	0.28
HEY2	0.47
NF1	1.0
KCNJ4	1.0
CD69	0.89
WIPF2	1.0
EDNRB	0.33999999999999997
NEK3	0.96
SRGAP2	1.0
EFNB2	0.79
MSH2	0.31000000000000005
PLA2G2E	0.98
REN	1.0
TEAD2	1.0
NDUFS1	1.0
CNOT2	1.0
ELK1	0.52
CYP21A2	1.0
PLPP1	0.77
