Gene	seed_specificity
NDUFB2	1.0
IL17F	0.73
ARHGEF11	1.0
GNG3	1.0
ACP5	0.92
RICTOR	1.0
PLPP2	1.0
DECR1	0.99
SEPTIN5	1.0
HES7	1.0
EIF2B2	1.0
FRS3	0.81
MYLK2	0.5800000000000001
TSC2	0.86
ADIPOR1	0.89
PLA2G4D	1.0
ARHGEF6	0.63
STRADA	1.0
NUDT16L1	1.0
MVD	0.96
PSMD8	0.5700000000000001
KIF5C	0.47
NUP54	1.0
SEC13	1.0
GRIP1	0.94
CRLF2	0.76
PRKAG2	0.98
SHC2	0.96
PARP1	1.0
PLA2G5	0.71
HDC	0.8200000000000001
TBC1D1	1.0
SLC6A3	0.74
PHKB	0.9
INSIG1	0.96
C9orf72	1.0
NDUFA13	1.0
ACLY	0.96
PRKN	0.87
TIGAR	1.0
EIF4E1B	1.0
ALDOC	1.0
GSTA1	0.99
FGF14	0.28
JAK1	0.94
EPS15L1	1.0
GSK3B	0.84
PLA2G4B	0.97
PFKL	0.91
TSLP	0.9
IL22RA1	0.92
APPL1	1.0
BAK1	0.6599999999999999
LIN54	1.0
PTGER1	0.31000000000000005
WASF3	0.96
PGF	0.31999999999999995
GSTP1	0.31999999999999995
POLK	0.41000000000000003
RPS6KA1	0.83
FGF12	0.28
IFNA1	0.22999999999999998
HEY2	0.47
IL5RA	0.76
EDNRB	0.33999999999999997
MSH2	0.31000000000000005
IL11RA	0.77
PLSCR1	1.0
TF	0.91
PLPP1	0.77
HMGCR	0.89
HLA-A	0.7
ATP2A3	0.75
MIOS	1.0
CAPZB	1.0
DUSP6	0.95
LLGL2	1.0
LPIN1	0.65
PFN1	0.73
FGF21	0.5900000000000001
SLC7A1	0.9299999999999999
EIF4EBP2	1.0
FGF5	0.63
CYTH3	0.79
PGK2	1.0
FBP2	1.0
CX3CL1	0.79
TKT	1.0
SESN1	1.0
NXT2	1.0
ATXN2	0.5800000000000001
PPP1R12B	0.45999999999999996
POU2F2	0.6799999999999999
ATXN1	0.97
SYNGAP1	1.0
PHKG1	0.97
CAPN2	0.84
DLL3	0.32999999999999996
SIGMAR1	1.0
CREB3L1	0.43000000000000005
KLC2	0.56
PARD6G	1.0
ACACB	0.86
NFKBIB	0.8200000000000001
RBFOX1	1.0
PDK1	0.99
CPT2	0.87
PRKAB2	0.96
TMOD3	1.0
CAPNS1	0.77
PPP3CA	0.54
PIK3C2A	0.6699999999999999
FGF17	0.18000000000000005
MFN1	0.61
ATP5PO	1.0
LRRK2	0.85
TNIP1	1.0
SLC25A31	1.0
CD36	0.85
FGF6	0.63
NR4A2	0.61
CALML3	0.9
HES5	0.25
ATXN3	0.63
CSNK2B	0.52
CCDC6	0.29000000000000004
IL13RA2	0.76
EIF4E2	0.97
PTGER2	0.32999999999999996
KIF7	1.0
RYR2	0.45999999999999996
FGF10	0.6799999999999999
DUSP2	0.53
PYGB	1.0
INSRR	0.91
PRDX6	0.6
MLXIP	1.0
MYL6	1.0
DCC	0.38
ATP6V0E1	1.0
MAML3	1.0
NDUFV1	1.0
SH2B1	0.96
SESN2	1.0
ATG10	0.91
GHRHR	1.0
SGK3	0.42000000000000004
IL10RA	0.76
FHOD1	0.8
MFN2	0.6599999999999999
VDAC3	1.0
PDGFRA	0.47
NEFM	1.0
IRF9	0.4
PLCB2	0.74
WNT6	0.31999999999999995
PFKFB3	0.98
B2M	0.56
LIN37	1.0
RRAGB	1.0
PCK1	0.88
IL12A	0.5
SH2B2	0.9299999999999999
TLR3	0.32999999999999996
MAPK7	0.72
KCNA3	1.0
PGD	1.0
CALML6	0.91
PTPRD	1.0
SOCS5	1.0
TPR	0.32999999999999996
CSNK2A1	0.86
CREB3L3	0.22999999999999998
SNCAIP	0.61
RRAGA	1.0
CSRP2	1.0
SLC25A5	0.88
SPHK2	0.95
ERRFI1	0.72
DGKG	0.83
HMGCS1	0.96
NXF2	1.0
FGF3	0.18000000000000005
PPID	1.0
THBS1	0.48
NRBF2	1.0
CACNA1C	0.69
ACTN4	0.43999999999999995
IFNGR1	0.87
ZFP36L1	0.79
G6PC2	1.0
RUBCN	1.0
GPRIN1	1.0
PPP2R5D	0.63
RHOJ	1.0
PPP3CC	0.6799999999999999
EGLN3	0.31999999999999995
PHKA1	0.92
CYTH4	0.79
NUP37	1.0
CALML5	0.95
SQLE	1.0
MAP2K5	0.88
SH3KBP1	0.8200000000000001
NDUFS1	1.0
ELK1	0.52
CAPN1	0.87
CAMK4	0.97
SAMHD1	1.0
TRAF1	0.25
PRR5	1.0
SOCS4	1.0
PIM2	0.32999999999999996
CHAC1	0.88
DDIT4	1.0
FGF1	0.31999999999999995
FOXO6	0.69
ATG14	1.0
PRLR	0.9299999999999999
SLC27A1	0.76
ACSL5	0.98
PSMB1	0.5800000000000001
GADD45G	0.37
MYH9	1.0
DGKD	1.0
PARD6B	1.0
MTOR	1.0
NRF1	0.84
IGF2BP1	0.8200000000000001
FGF11	0.28
OCRL	1.0
GRIA1	0.94
PGM1	0.97
ADRM1	0.5800000000000001
SESN3	1.0
IL9R	0.76
CAB39	1.0
IL3	0.32999999999999996
LAMB2	0.25
E2F2	0.5
IGFALS	0.8200000000000001
CACNA1S	0.75
CAMK1D	0.75
PPP1R3A	1.0
MT-CO2	0.91
ARHGEF28	1.0
TAP2	1.0
NDUFV2	1.0
OSMR	0.76
TRAF4	0.33999999999999997
PLA2G4F	0.99
ABCC1	0.8200000000000001
KLC4	1.0
TFCP2	0.6
ABL2	0.91
GAMT	1.0
CD3D	0.97
SSTR1	0.77
AKT1S1	0.69
PLA2G4E	0.83
RPS6	0.84
EPS15	0.8200000000000001
DEPTOR	0.76
HLA-G	0.52
JUNB	0.75
ACSL1	0.98
ADIPOR2	0.8
STAM	0.9
MGST1	0.99
PYGM	0.99
PIAS3	0.95
FGF18	0.6
TAP1	0.77
PIK3IP1	0.64
CALCOCO2	1.0
CYC1	1.0
APC2	0.09999999999999998
GNGT1	0.38
BATF2	1.0
FSCN1	1.0
VCL	0.78
NCOA4	0.32999999999999996
EPOR	0.76
FN1	0.42000000000000004
PLA2G2A	0.5
GSTA5	1.0
PATJ	1.0
RBL2	0.6799999999999999
WDR59	1.0
PYGL	0.95
IL7R	0.77
GH2	0.81
GRIN2A	0.89
KLC3	1.0
TBC1D4	0.69
PRKAG3	0.98
DPYSL2	0.71
FDFT1	1.0
