Gene	seed_specificity
TIRAP	0.52
NDUFB2	1.0
DECR1	0.99
SEPTIN5	1.0
MAP4K3	0.99
HES7	1.0
EXOC6	1.0
SGK3	0.42000000000000004
POLD2	0.99
ATM	1.0
EXOC5	1.0
COL1A1	0.96
ARPC5	0.75
FHOD1	0.8
TSC2	0.86
PLA2G4D	1.0
NEFM	1.0
EXOC1	1.0
SF3B5	1.0
PLCG2	0.9
IRF9	0.4
MCM6	0.72
BRK1	0.6799999999999999
DUSP10	1.0
WNT6	0.31999999999999995
PNKP	1.0
CASP10	0.84
PSMD8	0.5700000000000001
MEFV	0.6699999999999999
B2M	0.56
KMT2D	1.0
LIN37	1.0
PTTG2	0.8200000000000001
DUSP5	1.0
IRAK4	1.0
NOS1	0.92
BUB3	1.0
TLR3	0.32999999999999996
TFDP2	0.69
CCNG1	1.0
MAPK7	0.72
KIF5C	0.47
POLL	1.0
MALT1	1.0
STAG2	1.0
ARPC3	0.73
CDKN2D	0.94
CCNB2	0.6699999999999999
MLKL	1.0
FANCM	0.84
FANCB	1.0
PGD	1.0
MAPK8IP2	1.0
FAAP100	1.0
SHISA5	1.0
PLA2G5	0.71
CCNG2	0.9299999999999999
CSNK2A1	0.86
CREB3L3	0.22999999999999998
ORC5	1.0
SNCAIP	0.61
SLC6A3	0.74
CSRP2	1.0
ACTG1	0.6599999999999999
ATMIN	1.0
RAPGEF3	0.5
C9orf72	1.0
SRSF8	1.0
ERRFI1	0.72
PTPN7	1.0
ARPC4	0.79
CIR1	1.0
ERCC4	0.89
RILP	1.0
EXOC7	0.78
GSTA1	0.99
FGF14	0.28
FGF3	0.18000000000000005
PPID	1.0
NCF2	0.84
EXOC3	1.0
GSK3B	0.84
WIPF3	1.0
NRBF2	1.0
ENDOG	1.0
ACTN4	0.43999999999999995
MTHFR	1.0
PLA2G4B	0.97
SNRPA1	1.0
RASGRP2	1.0
ZFP36L1	0.79
G6PC2	1.0
ATF4	0.8200000000000001
AHNAK	0.76
PALB2	1.0
MSH3	1.0
PPP2R5D	0.63
LIN54	1.0
RHOJ	1.0
FANCG	0.84
SF3B3	1.0
PPP3CC	0.6799999999999999
POLK	0.41000000000000003
RBM5	1.0
MGA	1.0
FGF12	0.28
MCM4	0.72
RFC5	0.96
DCLRE1C	0.8200000000000001
HUS1B	1.0
HEY2	0.47
IFNA1	0.22999999999999998
SRRM2	1.0
ZMAT3	1.0
KMT2A	0.89
AIFM1	0.88
MIA	0.94
APEX2	1.0
SRRT	1.0
NDUFS1	1.0
CAPN1	0.87
ELK1	0.52
TLN1	0.69
PELI2	1.0
MAPK10	0.69
SAMHD1	1.0
AHRR	1.0
TRAF1	0.25
SOX9	1.0
DUSP8	1.0
CCNB3	1.0
COL3A1	0.72
CAPZB	1.0
CTSL	0.76
PHF5A	1.0
TRAF5	0.5900000000000001
LLGL2	1.0
LIG4	1.0
CHAC1	0.88
USP7	0.61
MAP3K12	0.6
EXOC4	1.0
PPIH	1.0
PFN1	0.73
ARPC5L	0.72
FGF21	0.5900000000000001
CDK7	0.56
SLC7A1	0.9299999999999999
IL1RAP	0.65
FGF5	0.63
TNFRSF13C	0.5700000000000001
SF3A3	1.0
GLUL	1.0
CHUK	0.97
ATG14	1.0
GIPR	1.0
FOXO6	0.69
ELK4	0.43000000000000005
ADCY3	0.63
SMC1B	1.0
TKT	1.0
PSMB1	0.5800000000000001
MAZ	0.94
SESN1	1.0
POLH	1.0
NPY1R	0.9
TOLLIP	0.96
ATXN2	0.5800000000000001
PARD6B	1.0
FAN1	1.0
LAMA5	0.9299999999999999
GRIN1	0.6699999999999999
POU2F2	0.6799999999999999
IGF2BP1	0.8200000000000001
FGF11	0.28
OCRL	1.0
RBM10	1.0
CAPN2	0.84
ADRM1	0.5800000000000001
SESN3	1.0
DLL3	0.32999999999999996
PRKDC	1.0
BRCA2	0.89
VIPR2	1.0
EGR2	0.5900000000000001
KLC2	0.56
PARD6G	1.0
ARHGEF28	1.0
EI24	1.0
TAP2	1.0
EXOC8	1.0
PLA2G4F	0.99
CCNT1	0.83
GSDMD	0.64
DCT	0.8200000000000001
RNF20	1.0
TMOD3	1.0
SOS2	0.49
CAPNS1	0.77
PPP3CA	0.54
ABCC1	0.8200000000000001
MAP2K7	1.0
RRAS2	0.98
FGF17	0.18000000000000005
KLC4	1.0
MFN1	0.61
TFCP2	0.6
ABL2	0.91
ATP5PO	1.0
TNIP1	1.0
RAD17	0.94
ADGRB1	1.0
IL1R2	0.45999999999999996
CWC15	1.0
SSTR1	0.77
BCL2A1	0.86
FGF6	0.63
VPS41	1.0
NR4A2	0.61
PAK5	0.6
PLA2G4E	0.83
MPO	0.92
MBD4	1.0
MRE11	0.92
CCL4	0.75
HES5	0.25
LAMB3	0.9299999999999999
AIFM2	1.0
HLA-G	0.52
STAG1	1.0
PARP3	1.0
SF3B2	1.0
LMNB2	1.0
PROM1	1.0
MATK	0.78
ATXN3	0.63
RBL1	0.6599999999999999
ORC3	1.0
FGF18	0.6
NTHL1	1.0
CYP2J2	1.0
DUSP16	1.0
CALCOCO2	1.0
POLI	1.0
CYC1	1.0
NKX3-2	1.0
ADCY8	0.77
APC2	0.09999999999999998
ERCC6	0.83
RAD52	0.84
ARPC1A	0.83
FSCN1	1.0
RBM7	1.0
VCL	0.78
DDX46	1.0
NTRK2	0.42000000000000004
ORC6	1.0
REV1	1.0
RAPGEF4	0.51
PELI3	1.0
FN1	0.42000000000000004
TNFRSF11A	0.91
PLA2G2A	0.5
GSTA5	1.0
RIF1	0.99
GEMIN4	1.0
PATJ	1.0
DUSP2	0.53
RBL2	0.6799999999999999
ORC1	0.69
PTH1R	0.79
ORC4	1.0
SRSF9	1.0
PRDX6	0.6
ANGPT2	0.85
KLC3	1.0
POLD3	0.8
SARM1	1.0
CXCL5	0.81
IKBKE	0.72
SNRPB2	1.0
TBC1D4	0.69
LAMB2	0.25
ABRAXAS1	1.0
ATP6V0E1	1.0
MAML3	1.0
