Gene	seed_specificity
ARHGEF11	1.0
PPP2R2A	0.87
RICTOR	1.0
PLPP2	1.0
TCF7L1	0.75
SESN2	1.0
STX6	1.0
HES7	1.0
SGK3	0.42000000000000004
ATG10	0.91
TSC2	0.86
PDGFRA	0.47
PLA2G4D	1.0
CSF2RA	0.41000000000000003
ADIPOR1	0.89
IRF9	0.4
PLCB2	0.74
WNT6	0.31999999999999995
STRADA	1.0
B2M	0.56
LIN37	1.0
TSC1	0.97
STX8	1.0
RRAGB	1.0
IL12A	0.5
TLR3	0.32999999999999996
GRIP1	0.94
FZD9	0.8
GOSR2	1.0
CALML6	0.91
TPR	0.32999999999999996
TBC1D1	1.0
CREB3L3	0.22999999999999998
RRAGA	1.0
PHKB	0.9
C9orf72	1.0
NDUFA13	1.0
SPHK2	0.95
ERRFI1	0.72
DGKG	0.83
EIF4E1B	1.0
TNC	0.95
ALDOC	1.0
TGFA	0.64
GSTA1	0.99
FGF14	0.28
FGF3	0.18000000000000005
PPID	1.0
THBS1	0.48
VTI1B	1.0
NRBF2	1.0
STX16	1.0
PLA2G4B	0.97
ZFP36L1	0.79
G6PC2	1.0
PFKL	0.91
RUBCN	1.0
STX17	1.0
BMP6	0.84
PPP2R5D	0.63
VTI1A	1.0
LIN54	1.0
PTGER1	0.31000000000000005
WASF3	0.96
PGF	0.31999999999999995
GSTP1	0.31999999999999995
POLK	0.41000000000000003
EGLN3	0.31999999999999995
PHKA1	0.92
RPS6KA1	0.83
CYTH4	0.79
IFNA1	0.22999999999999998
FGF12	0.28
HEY2	0.47
EDNRB	0.33999999999999997
MSH2	0.31000000000000005
VAMP5	1.0
TEAD2	1.0
ELK1	0.52
RAB4A	0.91
PLPP1	0.77
HMGCR	0.89
TRAF1	0.25
PRR5	1.0
MIOS	1.0
BET1	1.0
YWHAZ	0.89
LLGL2	1.0
LPIN1	0.65
TLE4	0.8
PIM2	0.32999999999999996
DDIT4	1.0
FGF1	0.31999999999999995
EIF4EBP2	1.0
FGF5	0.63
CYTH3	0.79
FOXA1	0.98
PGK2	1.0
FBP2	1.0
CALM3	0.99
ATG14	1.0
NPR1	1.0
CX3CL1	0.79
GADD45G	0.37
SESN1	1.0
DGKD	1.0
PARD6B	1.0
GRIN1	0.6699999999999999
SIK1	0.84
POU2F2	0.6799999999999999
FGF11	0.28
SYNGAP1	1.0
PGM1	0.97
MTF2	0.9299999999999999
DLL3	0.32999999999999996
SESN3	1.0
PHB	0.96
CREB3L1	0.43000000000000005
STX18	1.0
CREBBP	0.8200000000000001
CAB39	1.0
IL3	0.32999999999999996
STX4	1.0
SNIP1	1.0
E2F2	0.5
PARD6G	1.0
PPP1R3A	1.0
ACACB	0.86
TAP2	1.0
TRAF4	0.33999999999999997
PLA2G4F	0.99
VAMP8	1.0
INHBE	0.88
SOS2	0.49
PIK3C2A	0.6699999999999999
PPP3CA	0.54
FGF17	0.18000000000000005
VAMP7	1.0
KLF6	0.84
AXIN1	1.0
AKT1S1	0.69
FGF6	0.63
PLA2G4E	0.83
CALML3	0.9
PIAS2	0.84
HES5	0.25
DEPTOR	0.76
HLA-G	0.52
ADIPOR2	0.8
RBL1	0.6599999999999999
MGST1	0.99
PYGM	0.99
FGF18	0.6
TAP1	0.77
PIK3IP1	0.64
CCDC6	0.29000000000000004
APC2	0.09999999999999998
GNGT1	0.38
PRKG1	0.74
EIF4E2	0.97
PTGER2	0.32999999999999996
KIF7	1.0
NTRK2	0.42000000000000004
NCOA4	0.32999999999999996
FGF10	0.6799999999999999
FN1	0.42000000000000004
GSTA5	1.0
PYGB	1.0
PATJ	1.0
RBL2	0.6799999999999999
WDR59	1.0
PYGL	0.95
PHKA2	0.95
CCN4	0.86
PRKAG3	0.98
TBC1D4	0.69
LAMB2	0.25
ATP6V0E1	1.0
MAML3	1.0
