Gene	seed_specificity
PPID	1.0
UBB	1.0
PDCD1LG2	1.0
CD69	0.89
GADD45G	0.37
EDNRB	0.33999999999999997
SNX2	1.0
CHMP3	0.89
MCM6	0.72
PTH1R	0.79
ORC6	1.0
PTTG2	0.8200000000000001
C7	1.0
PAX5	1.0
CALCRL	0.89
RFXANK	0.76
IFNAR1	0.71
CCL22	0.88
KLC2	0.56
CASP10	0.84
THPO	0.65
PGF	0.31999999999999995
CTSS	0.76
CCL7	1.0
SH3KBP1	0.8200000000000001
AIFM1	0.88
YWHAZ	0.89
CXCL3	1.0
MEFV	0.6699999999999999
SOCS6	1.0
HCFC2	1.0
HLA-G	0.52
THBS1	0.48
FGF3	0.18000000000000005
ATXN3	0.63
RLN2	1.0
NAMPT	0.81
IL7R	0.77
GSTA5	1.0
PATJ	1.0
MGST1	0.99
CCL4L2	0.88
CCL4	0.75
IL5RA	0.76
GSTP1	0.31999999999999995
PELI2	1.0
SPART	1.0
PTGER1	0.31000000000000005
CCN4	0.86
JAK2	0.99
CYP2J2	1.0
SESN1	1.0
TAP1	0.77
SMARCA2	1.0
BATF2	1.0
PLCB2	0.74
CRHR1	0.8200000000000001
OSMR	0.76
HES7	1.0
GIPR	1.0
PDGFRA	0.47
IFNA1	0.22999999999999998
PIK3IP1	0.64
FZD4	1.0
IFNE	1.0
MFN1	0.61
CARD9	0.74
BCL2A1	0.86
GRIN1	0.6699999999999999
FGF17	0.18000000000000005
PRLR	0.9299999999999999
GNGT1	0.38
SEPTIN5	1.0
ATG14	1.0
RBPJL	0.95
NCOA4	0.32999999999999996
LAMB2	0.25
LIN54	1.0
DCC	0.38
CCL11	0.95
CCL26	0.6799999999999999
ORC3	1.0
STAM	0.9
MATK	0.78
EI24	1.0
WNT8A	0.99
SRY	1.0
GALR1	0.89
IGF2BP1	0.8200000000000001
ADRM1	0.5800000000000001
AP2B1	1.0
B2M	0.56
KIR2DL3	0.9299999999999999
DOCK2	0.71
EPS15	0.8200000000000001
IFNW1	1.0
ZMAT3	1.0
TFDP2	0.69
EEF2	0.79
CCNT1	0.83
IL3	0.32999999999999996
APC2	0.09999999999999998
KLC3	1.0
CCR8	0.87
TRAF1	0.25
KMT2A	0.89
TNFRSF9	0.65
IL11RA	0.77
NDUFS1	1.0
CRLF2	0.76
WNT6	0.31999999999999995
ATP5PO	1.0
MC1R	0.8
TLN1	0.69
BCL2L2	1.0
EPOR	0.76
GHRH	0.89
CREB3L1	0.43000000000000005
KIF7	1.0
SMC1B	1.0
NLRC4	0.8
TAP2	1.0
IL20RA	0.84
GSDMD	0.64
NLGN4Y	1.0
TAB3	0.89
FCGR3B	1.0
STAG1	1.0
IL17RC	0.69
RFXAP	1.0
TIRAP	0.52
GLUL	1.0
GSTA1	0.99
NPNT	1.0
CDK5R1	0.86
CER1	1.0
PTPRD	1.0
NPY2R	1.0
CCL27	1.0
GLP2R	1.0
PSIP1	1.0
CCL1	1.0
ORC1	0.69
CCDC6	0.29000000000000004
IL13RA2	0.76
DLL3	0.32999999999999996
FGF6	0.63
SNX32	1.0
MLLT3	1.0
NTSR2	1.0
DET1	1.0
CCNG1	1.0
HDC	0.8200000000000001
ZFP36L1	0.79
POMC	1.0
SOCS3	0.91
CYP24A1	0.83
SH3GL2	1.0
SOCS5	1.0
SHISA5	1.0
SSTR1	0.77
NDUFB2	1.0
CAMK1D	0.75
FN1	0.42000000000000004
FRS2	1.0
CYC1	1.0
PLSCR1	1.0
IFNA10	1.0
BUB3	1.0
PPP2R5D	0.63
PELI3	1.0
DEFA5	1.0
EGLN3	0.31999999999999995
MAP2K5	0.88
ENDOG	1.0
CLDN2	0.6599999999999999
BIRC7	1.0
CD274	1.0
CYP2C9	0.78
MLKL	1.0
TYRP1	1.0
IL33	1.0
SARM1	1.0
PPP3CA	0.54
TRADD	0.98
KLHL9	1.0
CYP21A2	1.0
PDPK1	0.85
BRS3	0.89
HSD3B1	1.0
CHMP2A	1.0
MAML3	1.0
CDKN2A	1.0
ARHGEF28	1.0
EGR2	0.5900000000000001
STAG2	1.0
YWHAE	0.97
TNFRSF10C	1.0
JAK1	0.94
DPYSL2	0.71
PSMB1	0.5800000000000001
