Gene	seed_specificity
FAN1	1.0
NTHL1	1.0
RMI2	1.0
NFATC1	1.0
IL12B	0.75
DECR1	0.99
CYC1	1.0
TKT	1.0
ACP5	0.92
NUP37	1.0
CCL3L3	1.0
HLA-DMB	1.0
NRF1	0.84
PLA2G4F	0.99
SEMA3A	1.0
HLA-DOA	1.0
PTTG2	0.8200000000000001
CD72	1.0
NR4A2	0.61
PPP3CA	0.54
SPHK2	0.95
RFXANK	0.76
IFNAR1	0.71
CCL22	0.88
KLC2	0.56
NCF1	0.91
THPO	0.65
SPTBN2	0.83
FZD9	0.8
CTSS	0.76
CCL7	1.0
EGR2	0.5900000000000001
CCL20	0.7
CXCL3	1.0
PLXNA4	0.8200000000000001
HLA-G	0.52
GRIN2B	0.9
EPHB6	1.0
MAPK8IP2	1.0
TFB1M	1.0
FGF3	0.18000000000000005
PSMB1	0.5800000000000001
PRDX6	0.6
ATXN3	0.63
CREB3L3	0.22999999999999998
SIGMAR1	1.0
PRKN	0.87
SNCAIP	0.61
CACNA1C	0.69
NXF2	1.0
CXCL9	0.85
ELK4	0.43000000000000005
PATJ	1.0
CCL4L2	0.88
NCF2	0.84
GUCY1B1	1.0
NUP54	1.0
NXT2	1.0
PPP3CC	0.6799999999999999
TRDN	1.0
PTGER1	0.31000000000000005
CCN4	0.86
PNKP	1.0
SAMHD1	1.0
HLA-DOB	1.0
APEX2	1.0
CYP2J2	1.0
ERCC6	0.83
ELMO1	0.75
HLA-DMA	1.0
BATF2	1.0
KREMEN1	1.0
DCLRE1C	0.8200000000000001
PDE5A	0.9
IFNA1	0.22999999999999998
MFN1	0.61
CARD9	0.74
WDR48	1.0
POU2F2	0.6799999999999999
KCNJ4	1.0
GRIN1	0.6699999999999999
HLA-A	0.7
FGF17	0.18000000000000005
SEPTIN5	1.0
IL1R2	0.45999999999999996
TMOD3	1.0
CCL3	0.85
ATG14	1.0
PLA2G4E	0.83
BMP6	0.84
DAZ1	1.0
TIAM2	1.0
POLL	1.0
IL16	0.71
IL17D	0.92
REV1	1.0
CCL26	0.6799999999999999
PRKAA2	0.83
TFCP2	0.6
PLCG2	0.9
LLGL2	1.0
C9orf72	1.0
RAD52	0.84
CALM1	0.92
FANCI	1.0
TNFRSF6B	0.63
PALB2	1.0
IRF9	0.4
BMP10	1.0
SRY	1.0
DUSP10	1.0
ADRM1	0.5800000000000001
PIK3AP1	0.9
FCGR2B	0.99
SEC13	1.0
B2M	0.56
LSP1	0.87
CTNNA2	1.0
KIR2DL3	0.9299999999999999
TCF7L1	0.75
DOCK2	0.71
IL17F	0.73
FGF14	0.28
EME1	1.0
IFNGR1	0.87
EFNB2	0.79
EEF2	0.79
CASQ2	1.0
LIG4	1.0
CPEB1	0.98
PLXNA2	0.8200000000000001
EIF3H	0.77
APC2	0.09999999999999998
TBL1Y	1.0
KLC3	1.0
CCR8	0.87
PPP3R1	1.0
PUM2	1.0
RCAN1	0.5800000000000001
CDK7	0.56
PLA2G5	0.71
ATF4	0.8200000000000001
POLD2	0.99
CTSK	0.8200000000000001
CSRP2	1.0
CSF1	0.98
CFL1	0.9
RYR2	0.45999999999999996
TNFRSF9	0.65
PAK5	0.6
NTRK2	0.42000000000000004
PARD6G	1.0
CHAC1	0.88
NDUFS1	1.0
POLH	1.0
ATP5PO	1.0
MAPK9	0.98
CXCL16	0.53
DAZL	1.0
PLCB4	1.0
TLN1	0.69
PLXNA1	0.8
CCR3	0.85
NOX3	1.0
PARD6B	1.0
FGF21	0.5900000000000001
ANGPT2	0.85
DUSP16	1.0
CREB3L1	0.43000000000000005
NRBF2	1.0
E2F2	0.5
SMC1B	1.0
PGD	1.0
CX3CL1	0.79
TAP2	1.0
MFN2	0.6599999999999999
NLGN4Y	1.0
CSNK1A1L	0.7
FCGR3B	1.0
EPHB4	1.0
IL17RC	0.69
RFXAP	1.0
TIRAP	0.52
TLR3	0.32999999999999996
EPHA5	0.99
DUSP8	1.0
WDR20	1.0
TNFRSF4	0.97
SLC6A3	0.74
CCL27	1.0
CCL1	1.0
CSNK2B	0.52
FGF12	0.28
TLE4	0.8
FSCN1	1.0
UBE2T	0.9299999999999999
PTPN7	1.0
TEAD2	1.0
NKX2-5	1.0
ATXN2	0.5800000000000001
FGF6	0.63
NPR2	0.94
KIF5A	1.0
OCRL	1.0
USP1	1.0
EFNA2	1.0
PREX1	0.8200000000000001
POLD3	0.8
ATF6	0.87
NEFM	1.0
MAP3K12	0.6
CAMK1G	0.9299999999999999
CXCL2	0.5900000000000001
IL18RAP	0.5
MBD4	1.0
PSMD8	0.5700000000000001
IL12A	0.5
FGF5	0.63
FGF11	0.28
POLI	1.0
FHOD1	0.8
PFN1	0.73
EPHA6	0.89
PLA2G4D	1.0
MSH3	1.0
SOS2	0.49
RHOJ	1.0
GRIA4	0.86
L1CAM	0.83
IL1RAP	0.65
ARHGEF11	1.0
KCNJ12	1.0
EEA1	0.69
DUSP5	1.0
CAPZB	1.0
KLC4	1.0
IRAG1	1.0
NDUFB2	1.0
DUSP2	0.53
CD209	0.84
KIF5C	0.47
