Gene	seed_specificity
RAD23B	1.0
PPID	1.0
RMI2	1.0
STX6	1.0
TNC	0.95
DECR1	0.99
RGS3	1.0
GADD45G	0.37
EDNRB	0.33999999999999997
CHMP3	0.89
HLA-DMB	1.0
RAPGEF3	0.5
RRAGB	1.0
MCM6	0.72
SOD3	0.83
SEC24C	1.0
LMNB2	1.0
HLA-DOA	1.0
ORC6	1.0
PTTG2	0.8200000000000001
C7	1.0
LPIN1	0.65
PODXL	1.0
STX17	1.0
ABI1	0.94
MTF2	0.9299999999999999
RFXANK	0.76
PLA2G2F	0.99
KLC2	0.56
CCL22	0.88
CASP10	0.84
THPO	0.65
CYP1B1	0.98
UGT1A4	1.0
CCL7	1.0
PGF	0.31999999999999995
SH3KBP1	0.8200000000000001
JMJD1C	1.0
AIFM1	0.88
CTSS	0.76
YWHAZ	0.89
VCL	0.78
SNIP1	1.0
PLA2G2D	1.0
PLA2G2A	0.5
RGS10	1.0
MEFV	0.6699999999999999
SOX7	0.88
ATP6V0E1	1.0
HLA-G	0.52
CCNG2	0.9299999999999999
VEGFC	0.5700000000000001
FGF3	0.18000000000000005
PRDX6	0.6
ATXN3	0.63
BAIAP2L1	1.0
NR4A3	1.0
SLC17A7	1.0
ESPL1	0.83
INHBB	1.0
PRKG1	0.74
SIGMAR1	1.0
MS4A2	0.96
NAMPT	0.81
CACNA1C	0.69
SESN2	1.0
GSTA5	1.0
GJD2	0.96
PATJ	1.0
MGST1	0.99
PLA2G10	0.98
GSTP1	0.31999999999999995
STX16	1.0
CDH23	1.0
UGT1A1	0.83
PTGER1	0.31000000000000005
CCN4	0.86
SAMHD1	1.0
HLA-DOB	1.0
CYP2J2	1.0
APEX2	1.0
AHRR	1.0
SESN1	1.0
ARPC4	0.79
BATF2	1.0
PLA2G12B	0.98
HES7	1.0
GIPR	1.0
PDGFRA	0.47
IFNA1	0.22999999999999998
TNIP1	1.0
MFN1	0.61
CARD9	0.74
GRIN1	0.6699999999999999
ALDOB	1.0
FGF17	0.18000000000000005
SEPTIN5	1.0
MT-CO2	0.91
WIPF2	1.0
VSIG4	1.0
ATG14	1.0
PRR5	1.0
RIF1	0.99
DAZ1	1.0
NCOA4	0.32999999999999996
POLL	1.0
CENPO	1.0
SEC24B	1.0
BMP8B	0.97
IL17D	0.92
REV1	1.0
LAMB2	0.25
PARP3	1.0
LIN54	1.0
DCC	0.38
CCL26	0.6799999999999999
ANLN	1.0
POLK	0.41000000000000003
ACADM	0.83
ORC3	1.0
STAM	0.9
ADCY9	0.98
RAD52	0.84
EI24	1.0
AMHR2	0.99
HKDC1	1.0
FGF13	0.92
RETN	0.83
UBE2D1	1.0
GSTM1	1.0
UNC5B	1.0
PALB2	1.0
DSP	1.0
SRY	1.0
DUSP10	1.0
ADRM1	0.5800000000000001
CDC26	1.0
FTH1	0.83
KIR2DL3	0.9299999999999999
EPS15	0.8200000000000001
EME1	1.0
BAK1	0.6599999999999999
INHBC	1.0
TFDP2	0.69
NPHS2	1.0
PPP3CB	0.92
ZMAT3	1.0
LIG4	1.0
IL3	0.32999999999999996
RRM2	0.9299999999999999
APC2	0.09999999999999998
SLC39A8	1.0
KLC3	1.0
VAMP8	1.0
RGS20	1.0
PLA2G5	0.71
VAMP5	1.0
MYL6	1.0
POLD2	0.99
TRAF1	0.25
GALC	1.0
CYP1A2	1.0
TNFRSF9	0.65
PAK5	0.6
CHAC1	0.88
NDUFS1	1.0
WNT6	0.31999999999999995
RICTOR	1.0
PPP2R5C	0.91
INVS	1.0
PRF1	1.0
POLH	1.0
ATP5PO	1.0
JUNB	0.75
TLN1	0.69
BCL2L2	1.0
NOL9	1.0
SIK1	0.84
CSPG4	1.0
TNFSF8	1.0
CREB3L1	0.43000000000000005
HUS1B	1.0
ATP6V1G1	1.0
KIF7	1.0
SMC1B	1.0
GSDMD	0.64
TAP2	1.0
MIOS	1.0
NLGN4Y	1.0
STAG1	1.0
IL17RC	0.69
RFXAP	1.0
GSTM3	1.0
GLUL	1.0
TIRAP	0.52
GSTA1	0.99
CAB39	1.0
CCL27	1.0
FCN2	1.0
FAS	0.99
CCL1	1.0
ORC1	0.69
CCDC6	0.29000000000000004
PSAP	1.0
PTPN7	1.0
DEPTOR	0.76
TGFB2	0.97
DLL3	0.32999999999999996
TRAP1	0.99
ACTG1	0.6599999999999999
PLPP1	0.77
CDK1	1.0
FGF6	0.63
OCRL	1.0
BRAP	1.0
CCNG1	1.0
LIMK2	0.98
ATF6	0.87
HDC	0.8200000000000001
PDK4	0.88
VAMP7	1.0
CAPN1	0.87
ZFP36L1	0.79
RRAGA	1.0
LAT	0.97
MAPK7	0.72
RBM28	1.0
CAPN2	0.84
MBD4	1.0
ARPC3	0.73
POLI	1.0
FHOD1	0.8
VTI1B	1.0
PFN1	0.73
STX8	1.0
CYP24A1	0.83
MSH3	1.0
BET1	1.0
SHISA5	1.0
RHOJ	1.0
NFKBIB	0.8200000000000001
ELK1	0.52
RAD17	0.94
SSTR1	0.77
CAPZB	1.0
NDUFB2	1.0
PPP3CC	0.6799999999999999
RBL2	0.6799999999999999
DDX21	1.0
FN1	0.42000000000000004
FAN1	1.0
NTHL1	1.0
SMARCA1	0.83
IL12B	0.75
RFC5	0.96
SLC18A2	1.0
CYC1	1.0
VPS41	1.0
PLSCR1	1.0
PLCB1	0.44999999999999996
C2	1.0
PIAS2	0.84
TKT	1.0
ACP5	0.92
BUB3	1.0
PPP2R5D	0.63
NFIL3	1.0
DEFA5	1.0
EGLN3	0.31999999999999995
CLDN2	0.6599999999999999
ENDOG	1.0
ZNF462	1.0
NRF1	0.84
ANAPC13	0.92
PLA2G4F	0.99
CYP2C9	0.78
RAPGEF4	0.51
ABCC4	1.0
MLKL	1.0
NR4A2	0.61
PPP3CA	0.54
NOP58	1.0
PLA2G12A	0.99
AKT1S1	0.69
SYK	1.0
TNFSF15	1.0
LYAR	1.0
CHMP2A	1.0
SPTBN2	0.83
PPP1R17	1.0
G6PC2	1.0
VTI1A	1.0
MAML3	1.0
FZD9	0.8
ARHGEF28	1.0
EGR2	0.5900000000000001
GOSR2	1.0
WDR59	1.0
PPP2R2A	0.87
CCL20	0.7
STAG2	1.0
MIF	0.83
