Gene	seed_specificity
MAGED1	1.0
PRKX	1.0
PPID	1.0
SQLE	1.0
DECR1	0.99
TBL1X	1.0
AP1S3	1.0
CD69	0.89
CHGA	0.99
GADD45G	0.37
EDNRB	0.33999999999999997
SNX2	1.0
NDUFV1	1.0
MED27	1.0
IFT20	1.0
RRAGB	1.0
RAPGEF3	0.5
MCM6	0.72
PTH1R	0.79
IQSEC2	1.0
SOD3	0.83
PYGL	0.95
ACTR3	0.79
IQGAP2	1.0
ORC6	1.0
PTTG2	0.8200000000000001
SHC4	0.81
C7	1.0
SCIN	1.0
LPIN1	0.65
IFT74	1.0
IL3RA	1.0
MYL12A	0.64
RFXANK	0.76
RBM5	1.0
KLC2	0.56
CCL22	0.88
THPO	0.65
MRE11	0.92
UGT1A4	1.0
PGF	0.31999999999999995
SH3KBP1	0.8200000000000001
CCL7	1.0
CTSS	0.76
CYP1B1	0.98
SYN1	0.9299999999999999
VPS25	1.0
XPOT	1.0
MEFV	0.6699999999999999
ATP6V0E1	1.0
RBBP7	1.0
MED25	1.0
HLA-G	0.52
CCNG2	0.9299999999999999
VEGFC	0.5700000000000001
HTR1F	1.0
VPS36	1.0
FGF3	0.18000000000000005
GRIN2A	0.89
ADAMTS1	1.0
ATXN3	0.63
PRDX6	0.6
MED21	1.0
SLC17A7	1.0
SIGMAR1	1.0
NAMPT	0.81
PRKG1	0.74
PRPS2	1.0
DDX46	1.0
IL7R	0.77
SESN2	1.0
GSTA5	1.0
PATJ	1.0
MGST1	0.99
CCL4	0.75
IL5RA	0.76
MYL7	0.9299999999999999
GSTP1	0.31999999999999995
PELI2	1.0
SPART	1.0
TBC1D4	0.69
UGT1A1	0.83
PTGER1	0.31000000000000005
CCN4	0.86
SAMHD1	1.0
CYP2J2	1.0
APEX2	1.0
AHRR	1.0
SESN1	1.0
ARPC4	0.79
RAB8A	1.0
MED6	1.0
IL24	0.9299999999999999
BRCA2	0.89
PFN2	1.0
RPS6KA3	1.0
NMD3	1.0
OSMR	0.76
HES7	1.0
IFNA1	0.22999999999999998
IFNE	1.0
PIGP	1.0
MFN1	0.61
CARD9	0.74
PPP2R3B	1.0
UBE2W	1.0
BCL2A1	0.86
WASF1	0.6699999999999999
FGF17	0.18000000000000005
GNGT1	0.38
SEPTIN5	1.0
GRIN1	0.6699999999999999
CALML6	0.91
MT-CO2	0.91
ATG14	1.0
MYLK2	0.5800000000000001
PRR5	1.0
MED4	1.0
DAZ1	1.0
ELMO1	0.75
POLL	1.0
NCOA4	0.32999999999999996
CALML5	0.95
REV1	1.0
LAMB2	0.25
GEMIN4	1.0
SF3A3	1.0
LIN54	1.0
PARP3	1.0
DCC	0.38
GNG12	1.0
CCL11	0.95
ANLN	1.0
MED31	1.0
IQGAP3	1.0
AP1G2	1.0
CCL26	0.6799999999999999
ORC3	1.0
STAM	0.9
POLK	0.41000000000000003
NCF4	1.0
MATK	0.78
RAD52	0.84
EI24	1.0
ACTN4	0.43999999999999995
RETN	0.83
HNRNPA3	1.0
ERCC4	0.89
PALB2	1.0
RAB4A	0.91
EXOC6	1.0
SRY	1.0
DUSP10	1.0
IFNA17	1.0
TPM2	1.0
AP2B1	1.0
ADRM1	0.5800000000000001
FTH1	0.83
B2M	0.56
DOCK2	0.71
ITPR2	1.0
EPS15	0.8200000000000001
BAK1	0.6599999999999999
IFT81	1.0
IFNW1	1.0
ZMAT3	1.0
TFDP2	0.69
LIG4	1.0
CCNT1	0.83
IL3	0.32999999999999996
PYGM	0.99
HMGCS1	0.96
SLC39A8	1.0
APC2	0.09999999999999998
KLC3	1.0
PTX3	1.0
APP	1.0
PLA2G5	0.71
ATF4	0.8200000000000001
POLD2	0.99
ACADM	0.83
TRAF1	0.25
KMT2A	0.89
BCOR	1.0
CYP1A2	1.0
TNFRSF9	0.65
IL11RA	0.77
IFNA6	1.0
CHAC1	0.88
CRLF2	0.76
NDUFS1	1.0
WNT6	0.31999999999999995
PPP2R5C	0.91
POLH	1.0
ATP5PO	1.0
JUNB	0.75
IFNA8	1.0
MAPK9	0.98
SMC1A	1.0
TLN1	0.69
FOXP3	1.0
SNRPA1	1.0
EPOR	0.76
PIGQ	1.0
SIK1	0.84
PIGH	1.0
TIMP1	1.0
PRDX4	1.0
SRRT	1.0
CREB3L1	0.43000000000000005
MGA	1.0
HUS1B	1.0
KIF7	1.0
SMC1B	1.0
SRSF8	1.0
GSDMD	0.64
TAP2	1.0
ASMT	1.0
MIOS	1.0
MED26	1.0
IL20RA	0.84
NLGN4Y	1.0
TFE3	1.0
STAG1	1.0
FCGR3B	1.0
IL17RC	0.69
RFXAP	1.0
TIRAP	0.52
GLUL	1.0
CSF3	0.9299999999999999
GSTA1	0.99
PDS5B	1.0
CACNA1B	1.0
CCL27	1.0
AP1S2	1.0
CCL1	1.0
ORC1	0.69
FGD3	1.0
CCDC6	0.29000000000000004
IL13RA2	0.76
PTPN7	1.0
DLL3	0.32999999999999996
TRAP1	0.99
PFN3	1.0
ACTG1	0.6599999999999999
POLA1	1.0
AHNAK	0.76
SNX32	1.0
MLLT3	1.0
OCRL	1.0
EXOC3	1.0
RBM7	1.0
CCNG1	1.0
LIMK2	0.98
GLE1	1.0
HDC	0.8200000000000001
ACTL6B	1.0
RRAGA	1.0
MTA3	0.98
MAPK7	0.72
IFNA7	1.0
CAPN2	0.84
MBD4	1.0
MED11	1.0
INSRR	0.91
TSC1	0.97
RXRG	0.96
ARPC3	0.73
OFD1	1.0
TTC26	1.0
HLA-B	0.91
POLI	1.0
FHOD1	0.8
SCMH1	1.0
SOCS3	0.91
CYP24A1	0.83
MSH3	1.0
SOCS5	1.0
BRK1	0.6799999999999999
SHISA5	1.0
RHOJ	1.0
CWC15	1.0
ELK1	0.52
IL1RAP	0.65
APOOL	1.0
ZBTB16	1.0
RAD17	0.94
CAPZB	1.0
NDUFB2	1.0
CAMK1D	0.75
PPIH	1.0
HMGCR	0.89
PPP3CC	0.6799999999999999
RBL2	0.6799999999999999
FN1	0.42000000000000004
FAN1	1.0
NTHL1	1.0
FANCM	0.84
SMARCA1	0.83
PIGA	1.0
RFC5	0.96
SLC18A2	1.0
CYC1	1.0
PLSCR1	1.0
FANCB	1.0
PLCB1	0.44999999999999996
PIP4K2B	0.75
IFNA10	1.0
TKT	1.0
FBP2	1.0
PIAS2	0.84
BUB3	1.0
EGLN3	0.31999999999999995
NUP37	1.0
PELI3	1.0
DEFA5	1.0
PFN4	1.0
INSIG1	0.96
CLDN2	0.6599999999999999
CHMP6	1.0
NDUFV2	1.0
FOXO4	0.9299999999999999
MED30	1.0
WBP11	1.0
PLA2G4F	0.99
UBQLN2	1.0
CYP2C9	0.78
IFNA14	1.0
RAPGEF4	0.51
ABCC4	1.0
MLKL	1.0
MED19	1.0
HDAC6	1.0
RASA2	1.0
RAB9A	1.0
SARM1	1.0
PCGF1	1.0
PPP3CA	0.54
IRF2	0.97
ATP2A3	0.75
KLHL9	1.0
KDM6A	1.0
MED22	1.0
IFNA4	1.0
EXOC2	1.0
CYP21A2	1.0
CYFIP2	0.76
AKT1S1	0.69
RBM10	1.0
GRPR	1.0
FZD9	0.8
G6PC2	1.0
MAML3	1.0
CDKN2A	1.0
MED9	1.0
EXOC1	1.0
WDR59	1.0
CCL20	0.7
STAG2	1.0
SF3B2	1.0
PIBF1	1.0
SRRM2	1.0
MIF	0.83
TLR8	1.0
PIP4K2C	0.95
MAPK8IP2	1.0
PSMB1	0.5800000000000001
IFT52	1.0
FGF8	0.64
CREB3L3	0.22999999999999998
MED8	1.0
CCNB2	0.6699999999999999
SNCAIP	0.61
NXF2	1.0
TRAF5	0.5900000000000001
CXCL9	0.85
ELK4	0.43000000000000005
MED20	1.0
SGK3	0.42000000000000004
IFNGR2	1.0
NCF2	0.84
IFITM1	1.0
NUP54	1.0
NDP	1.0
NXT2	1.0
MED17	1.0
WAS	1.0
PNKP	1.0
ERCC6	0.83
CCNB3	1.0
FLT3	0.91
FAAP100	1.0
SF3B3	1.0
SNRPB2	1.0
ABCB4	1.0
CSPP1	1.0
IFNA2	1.0
PQBP1	1.0
VPS45	1.0
KREMEN1	1.0
UGT2B4	1.0
TRAF4	0.33999999999999997
DCLRE1C	0.8200000000000001
WEE1	1.0
UGT1A9	0.83
KLF6	0.84
ADORA1	0.72
NXT1	1.0
IFNA16	1.0
IFNA13	1.0
MED14	1.0
ORC4	1.0
MED24	1.0
MED7	1.0
AEBP2	1.0
POU2F2	0.6799999999999999
