Gene	seed_specificity
SMARCA1	0.83
EFNB2	0.79
TFDP2	0.69
PLXNA2	0.8200000000000001
CES1	0.87
BUB3	1.0
APC2	0.09999999999999998
TBL1Y	1.0
SLC39A8	1.0
PUM2	1.0
CDK7	0.56
PLK1	1.0
MCM6	0.72
TRAF1	0.25
SEMA3A	1.0
CYP2C9	0.78
SOD3	0.83
CYP1A2	1.0
RTN4R	1.0
ABCC4	1.0
ORC6	1.0
PTTG2	0.8200000000000001
PAK5	0.6
DTX2	0.99
PARD6G	1.0
PAK6	0.87
DTX1	0.9299999999999999
FTH1	0.83
TRPC4	0.84
DAZL	1.0
TLN1	0.69
PLXNA1	0.8
CYP1B1	0.98
UGT1A4	1.0
FZD9	0.8
MAML3	1.0
EGR2	0.5900000000000001
PARD6B	1.0
RBL1	0.6599999999999999
STAG2	1.0
PLXNA4	0.8200000000000001
PTCRA	0.95
EPHB6	1.0
DPYSL2	0.71
SMC1B	1.0
CREB3L3	0.22999999999999998
NR1I3	0.86
UGT1A6	0.87
NLGN4Y	1.0
KAT2A	1.0
STAG1	1.0
EPHB4	1.0
GSTA5	1.0
GCLM	1.0
GLUL	1.0
TRAF5	0.5900000000000001
ELK4	0.43000000000000005
DTX3	1.0
GSTA1	0.99
HEY2	0.47
SRGAP2	1.0
TBC1D4	0.69
UGT1A1	0.83
CCN4	0.86
AHRR	1.0
CCNB3	1.0
ORC1	0.69
TLE4	0.8
LIMK1	0.79
TAF9B	1.0
ABCB4	1.0
GSTA2	0.98
SLC27A1	0.76
UGT2B4	1.0
APOA5	0.87
UGT1A9	0.83
ORC4	1.0
EFNA2	1.0
ORC5	1.0
PDK4	0.88
ANGPTL4	0.83
TNFRSF13C	0.5700000000000001
DAZ1	1.0
CYP4A11	0.84
CYP3A7	1.0
USP7	0.61
ACADM	0.83
CIR1	1.0
ORC3	1.0
SCD	0.9
EPHA6	0.89
BUB1	0.9299999999999999
L1CAM	0.83
VDAC1	0.89
EPHA3	1.0
UGT2B7	0.87
MCM4	0.72
SRY	1.0
ENY2	1.0
CYP2C19	1.0
HES5	0.25
