Gene	seed_specificity
CCN4	0.86
FGF12	0.28
TLE4	0.8
RASGRP2	1.0
APC2	0.09999999999999998
TBL1Y	1.0
PTPN7	1.0
PUM2	1.0
PLA2G4F	0.99
FGF6	0.63
MAPK13	0.86
KLRC2	1.0
NTRK2	0.42000000000000004
HLA-A	0.7
FGF17	0.18000000000000005
IL1R2	0.45999999999999996
MAP3K12	0.6
PLA2G4E	0.83
DAZ1	1.0
DAZL	1.0
FZD9	0.8
FGF5	0.63
FGF11	0.28
FGF21	0.5900000000000001
ANGPT2	0.85
DUSP16	1.0
PLA2G4D	1.0
MAPK8IP2	1.0
SOS2	0.49
FGF3	0.18000000000000005
NLGN4Y	1.0
HSPA2	0.6
DUSP5	1.0
CSNK1A1L	0.7
DUSP2	0.53
MAPK8IP3	1.0
SRY	1.0
DUSP10	1.0
ELK4	0.43000000000000005
DUSP8	1.0
FGF14	0.28
TCF7L1	0.75
