Gene	seed_specificity
PPID	1.0
SRP19	1.0
DECR1	0.99
PLSCR1	1.0
TKT	1.0
GADD45G	0.37
EDNRB	0.33999999999999997
BUB3	1.0
PPP2R5D	0.63
EGLN3	0.31999999999999995
CHMP3	0.89
MAP2K5	0.88
CLDN2	0.6599999999999999
RAPGEF3	0.5
MCM6	0.72
RAPGEF4	0.51
MLKL	1.0
ORC6	1.0
PTTG2	0.8200000000000001
NR4A2	0.61
LPIN1	0.65
PPP3CA	0.54
DTX1	0.9299999999999999
PIK3C2A	0.6699999999999999
CHMP2A	1.0
MRE11	0.92
PGF	0.31999999999999995
SRP14	1.0
SH3KBP1	0.8200000000000001
MAML3	1.0
EGR2	0.5900000000000001
CXCL3	1.0
STAG2	1.0
SOCS6	1.0
MIF	0.83
ATP6V0E1	1.0
YWHAE	0.97
HLA-G	0.52
VEGFC	0.5700000000000001
ADCY3	0.63
JAK1	0.94
DPYSL2	0.71
THBS1	0.48
ADCY8	0.77
FGF3	0.18000000000000005
PRDX6	0.6
CREB3L3	0.22999999999999998
TIMP2	1.0
PRKG1	0.74
CCNB2	0.6699999999999999
ITGAL	0.92
PARD6A	0.98
IL7R	0.77
NXF2	1.0
GSTA5	1.0
RPS6	0.84
STRADA	1.0
PATJ	1.0
KCNQ5	1.0
MGST1	0.99
ELK4	0.43000000000000005
SGK3	0.42000000000000004
NCF2	0.84
IL5RA	0.76
SRGAP2	1.0
NXT2	1.0
GSTP1	0.31999999999999995
PTGER1	0.31000000000000005
JAK2	0.99
CYP2J2	1.0
AHRR	1.0
SESN1	1.0
TAP1	0.77
ELMO1	0.75
TRAF4	0.33999999999999997
BATF2	1.0
PLCB2	0.74
IL24	0.9299999999999999
OSMR	0.76
HES7	1.0
IFNA1	0.22999999999999998
PIK3IP1	0.64
NXT1	1.0
ORC4	1.0
KCNJ4	1.0
HLA-A	0.7
PRLR	0.9299999999999999
FGF17	0.18000000000000005
GNGT1	0.38
UCP1	0.83
ORC5	1.0
TMOD3	1.0
BMP6	0.84
TNFRSF13C	0.5700000000000001
DAZ1	1.0
NCOA4	0.32999999999999996
LAMB2	0.25
LIN54	1.0
DCC	0.38
LEPR	0.78
ANLN	1.0
IL22RA1	0.92
POLK	0.41000000000000003
HLA-DRB1	0.99
ORC3	1.0
STAM	0.9
TFCP2	0.6
MATK	0.78
LLGL2	1.0
ACTN4	0.43999999999999995
RETN	0.83
ABCC1	0.8200000000000001
IRF9	0.4
MCM4	0.72
IGF2BP1	0.8200000000000001
B2M	0.56
NPAT	0.92
FGF14	0.28
TCF7L1	0.75
DOCK2	0.71
IL17F	0.73
TPR	0.32999999999999996
EPS15	0.8200000000000001
HES5	0.25
BAK1	0.6599999999999999
ARAF	0.97
TFDP2	0.69
EEF2	0.79
CALCOCO2	1.0
IL3	0.32999999999999996
SRPRB	1.0
EIF3H	0.77
IL1A	0.79
APC2	0.09999999999999998
EPS15L1	1.0
PUM2	1.0
RCAN1	0.5800000000000001
CDK7	0.56
PTGER2	0.32999999999999996
PLA2G5	0.71
TRAF1	0.25
FRS3	0.81
CTNNA1	1.0
CSRP2	1.0
IL11RA	0.77
PARD6G	1.0
CHAC1	0.88
CRLF2	0.76
RPS6KA1	0.83
WNT6	0.31999999999999995
JUNB	0.75
FGF1	0.31999999999999995
DAZL	1.0
TLN1	0.69
PARD6B	1.0
RBL1	0.6599999999999999
EPOR	0.76
FGF21	0.5900000000000001
CREB3L1	0.43000000000000005
HUS1B	1.0
KIF7	1.0
SMC1B	1.0
PGD	1.0
TAP2	1.0
NLGN4Y	1.0
STAG1	1.0
TIRAP	0.52
GLUL	1.0
TLR3	0.32999999999999996
GSTA1	0.99
HEY2	0.47
CDK5R1	0.86
CAB39	1.0
E2F1	1.0
FAS	0.99
COL3A1	0.72
TBC1D1	1.0
CSNK2B	0.52
IL9R	0.76
ORC1	0.69
FSCN1	1.0
FGF12	0.28
CCDC6	0.29000000000000004
CAMK2A	0.96
IL13RA2	0.76
SLIT3	1.0
TEAD2	1.0
DLL3	0.32999999999999996
TSLP	0.9
ACTG1	0.6599999999999999
FGF6	0.63
FGF18	0.6
DDIT4	1.0
MSH2	0.31000000000000005
IL10RA	0.76
OCRL	1.0
CCNG1	1.0
ATF6	0.87
HDC	0.8200000000000001
PIAS3	0.95
ERRFI1	0.72
GH2	0.81
IL2RB	0.92
KCNA3	1.0
SIL1	1.0
ZFP36L1	0.79
MAPK7	0.72
GLUD1	1.0
SCARB1	0.81
FGF10	0.6799999999999999
IL12A	0.5
FGF5	0.63
FGF11	0.28
FHOD1	0.8
PFN1	0.73
PIM2	0.32999999999999996
SOCS3	0.91
SOCS5	1.0
NDUFA13	1.0
SOS2	0.49
LIN37	1.0
RHOJ	1.0
CAMK2B	0.71
ELK1	0.52
ARHGEF11	1.0
KCNJ12	1.0
RAD17	0.94
CAPZB	1.0
RBL2	0.6799999999999999
FN1	0.42000000000000004
