Gene	seed_specificity
SIAH1	1.0
DECR1	0.99
HBEGF	1.0
NOX1	1.0
SNX2	1.0
ATP1A3	1.0
LSM6	1.0
RAPGEF3	0.5
MCM6	0.72
PTH1R	0.79
GALNS	1.0
LMNB2	1.0
LSM1	1.0
CASP7	0.9299999999999999
GRIK2	1.0
DCP2	1.0
PIAS4	0.97
KLC2	0.56
RFXANK	0.76
TRPC4	0.84
THPO	0.65
UGT1A4	1.0
CYP1B1	0.98
CCL7	1.0
YWHAZ	0.89
VPS25	1.0
GOPC	1.0
WNT2B	1.0
CCNG2	0.9299999999999999
GRIN2B	0.9
THOC6	1.0
VPS36	1.0
FGF3	0.18000000000000005
ATXN3	0.63
BAIAP2L1	1.0
GPC3	1.0
RFX5	1.0
IL7R	0.77
GSTA5	1.0
CNOT2	1.0
PATJ	1.0
MGST1	0.99
CCL4	0.75
TAF8	1.0
GSTP1	0.31999999999999995
PELI2	1.0
SNX3	1.0
FBRS	1.0
TBC1D4	0.69
PTGER1	0.31000000000000005
SAMHD1	1.0
AHRR	1.0
SESN1	1.0
TAP1	0.77
IL24	0.9299999999999999
PFN2	1.0
HES7	1.0
PDGFRA	0.47
IFNA1	0.22999999999999998
PIK3IP1	0.64
MFN1	0.61
EDNRA	0.99
ISY1	1.0
BCL2A1	0.86
ELP4	1.0
IDS	1.0
SEPTIN5	1.0
PCGF5	1.0
WIPF2	1.0
ATG14	1.0
PRR5	1.0
PSMD10	1.0
ULBP2	1.0
TAF13	1.0
NCOA4	0.32999999999999996
SF3A3	1.0
LIN54	1.0
CCL26	0.6799999999999999
ACADM	0.83
MED31	1.0
ORC3	1.0
MATK	0.78
RAD52	0.84
CBX3	1.0
RETN	0.83
ERCC4	0.89
RAB4A	0.91
DUSP10	1.0
ADRM1	0.5800000000000001
TPM2	1.0
FCGR2B	0.99
GPC4	1.0
KIR2DL3	0.9299999999999999
EIF4EBP3	1.0
BAK1	0.6599999999999999
MTNR1A	1.0
SF3A1	1.0
ZMAT3	1.0
NPHS2	1.0
LIG4	1.0
CCNT1	0.83
APC2	0.09999999999999998
PLA2G5	0.71
ATF4	0.8200000000000001
KLHL7	1.0
TRAF1	0.25
PAK5	0.6
CRHR2	1.0
SLC25A4	1.0
IL11RA	0.77
NPHS1	1.0
NDUFS1	1.0
CRLF2	0.76
WNT6	0.31999999999999995
PCGF6	1.0
POLH	1.0
ATP5PO	1.0
JUNB	0.75
EMC7	1.0
SNRPA1	1.0
STAT6	1.0
RCOR3	1.0
BCL2L2	1.0
GHRH	0.89
MGA	1.0
TAP2	1.0
SGSH	1.0
MED26	1.0
CD1C	1.0
IL20RA	0.84
TAB3	0.89
FCGR3B	1.0
FYN	1.0
IL17RC	0.69
AGTR2	1.0
RFXAP	1.0
GLUL	1.0
TIRAP	0.52
GSTA1	0.99
EMC2	1.0
XIAP	1.0
CAB39	1.0
NPY2R	1.0
CCL27	1.0
FAS	0.99
EMC10	1.0
GNS	1.0
ACTG1	0.6599999999999999
PLPP1	0.77
FGF6	0.63
AHNAK	0.76
SNX32	1.0
NF2	0.84
NTSR2	1.0
OCRL	1.0
PDK4	0.88
HTRA2	0.95
RRAGA	1.0
MBD4	1.0
MED11	1.0
ARPC3	0.73
GNA14	1.0
IPO4	1.0
HLA-B	0.91
POLI	1.0
FHOD1	0.8
ELP2	1.0
HSF2	1.0
TXK	0.74
MSH3	1.0
SHISA5	1.0
TAF6	1.0
CWC15	1.0
RHOJ	1.0
NFKBIB	0.8200000000000001
WDTC1	1.0
RAD17	0.94
FBXW7	1.0
SSTR1	0.77
NDUFB2	1.0
RBL2	0.6799999999999999
FAN1	1.0
SMARCA1	0.83
THOC2	1.0
CYC1	1.0
DGKG	0.83
HNRNPM	1.0
TKT	1.0
AUTS2	1.0
FBP2	1.0
ACP5	0.92
EMC4	1.0
EGLN3	0.31999999999999995
PELI3	1.0
PFN4	1.0
CLDN2	0.6599999999999999
IRS4	0.99
ENDOG	1.0
MED30	1.0
NRF1	0.84
PLA2G4F	0.99
CYP2C9	0.78
EDC3	1.0
ABCC4	1.0
CDCA7L	1.0
IRF2	0.97
BCORL1	1.0
KLHL9	1.0
MED22	1.0
CYP21A2	1.0
MAML3	1.0
MIER2	1.0
PPP2R2A	0.87
MED9	1.0
STAG2	1.0
MIF	0.83
YWHAE	0.97
