Gene	seed_specificity
DECR1	0.99
GADD45G	0.37
EDNRB	0.33999999999999997
THOC7	1.0
SV2C	1.0
GRWD1	1.0
ATP1A3	1.0
RAPGEF3	0.5
RRAGB	1.0
MCM6	0.72
SOD3	0.83
LMNB2	1.0
IQGAP2	1.0
ORC6	1.0
PTTG2	0.8200000000000001
SHC4	0.81
MYL12A	0.64
PIAS4	0.97
TRPC4	0.84
PIK3C2A	0.6699999999999999
CASP10	0.84
UGT1A4	1.0
PGF	0.31999999999999995
CYP1B1	0.98
AIFM1	0.88
XPOT	1.0
MEFV	0.6699999999999999
ATP6V0E1	1.0
THOC6	1.0
THBS1	0.48
FGF3	0.18000000000000005
PRDX6	0.6
BAIAP2L1	1.0
SIGMAR1	1.0
UGT1A6	0.87
DDC	1.0
IL7R	0.77
GSTA5	1.0
PATJ	1.0
MGST1	0.99
IL5RA	0.76
MYL7	0.9299999999999999
GSTP1	0.31999999999999995
UGT1A1	0.83
PTGER1	0.31000000000000005
SAMHD1	1.0
APEX2	1.0
AHRR	1.0
IL24	0.9299999999999999
BRCA2	0.89
PFN2	1.0
NMD3	1.0
OSMR	0.76
HES7	1.0
PDGFRA	0.47
IFNA1	0.22999999999999998
PIK3IP1	0.64
CARD9	0.74
UBE2W	1.0
WASF1	0.6699999999999999
FGF17	0.18000000000000005
CSTF3	1.0
WIPF2	1.0
ATG14	1.0
PSMD10	1.0
TNFRSF13C	0.5700000000000001
NCOA4	0.32999999999999996
POLL	1.0
REV1	1.0
LAMB2	0.25
GEMIN4	1.0
PARP3	1.0
DCC	0.38
ACADM	0.83
IL22RA1	0.92
IQGAP3	1.0
POLK	0.41000000000000003
ORC3	1.0
ACTN4	0.43999999999999995
RAD52	0.84
GP1BB	0.85
FGF13	0.92
ERCC4	0.89
GSTM1	1.0
PALB2	1.0
RAB4A	0.91
TSC22D3	1.0
UGT2B7	0.87
TPM2	1.0
FTH1	0.83
KIR2DL3	0.9299999999999999
TNFRSF11A	0.91
TFDP2	0.69
EEF2	0.79
LIG4	1.0
IL3	0.32999999999999996
APC2	0.09999999999999998
SLC39A8	1.0
KLC3	1.0
PLA2G5	0.71
UBE2A	1.0
POLD2	0.99
TRAF1	0.25
FRS3	0.81
CYP1A2	1.0
CFL1	0.9
PAK5	0.6
IL11RA	0.77
PAK3	0.99
CHAC1	0.88
NDUFS1	1.0
CRLF2	0.76
WNT6	0.31999999999999995
PPP2R5C	0.91
POLH	1.0
TRPC5	1.0
PPP2R5A	0.98
SV2B	1.0
BCL2L2	1.0
EPOR	0.76
MYLK3	0.89
CREB3L1	0.43000000000000005
MGA	1.0
KIF7	1.0
SMC1B	1.0
EXOC7	0.78
NLRC4	0.8
TAP2	1.0
GSDMD	0.64
STAG1	1.0
AGTR2	1.0
GSTM3	1.0
TICAM1	0.96
GSTA1	0.99
XIAP	1.0
CDK5R1	0.86
CAB39	1.0
ORC1	0.69
CCDC6	0.29000000000000004
IL13RA2	0.76
DEPTOR	0.76
DLL3	0.32999999999999996
PFN3	1.0
ACTG1	0.6599999999999999
FGF6	0.63
AHNAK	0.76
PLP1	1.0
NF2	0.84
DET1	1.0
OCRL	1.0
