Gene	seed_specificity
DECR1	0.99
GADD45G	0.37
EDNRB	0.33999999999999997
ATP1A3	1.0
RAPGEF3	0.5
MCM6	0.72
ORC6	1.0
PTTG2	0.8200000000000001
PAK6	0.87
CASP7	0.9299999999999999
RFXANK	0.76
PLA2G2F	0.99
PIK3C2A	0.6699999999999999
CASP10	0.84
PGF	0.31999999999999995
CTSS	0.76
SNIP1	1.0
PLA2G2D	1.0
PLA2G2A	0.5
PLXNA4	0.8200000000000001
ATP6V0E1	1.0
HLA-G	0.52
PTCRA	0.95
VEGFC	0.5700000000000001
THBS1	0.48
FGF3	0.18000000000000005
PRDX6	0.6
ESPL1	0.83
PRKG1	0.74
ITGAL	0.92
DDC	1.0
IL7R	0.77
GSTA5	1.0
PATJ	1.0
MGST1	0.99
PLA2G10	0.98
IL5RA	0.76
GSTP1	0.31999999999999995
SRGAP2	1.0
TBC1D4	0.69
PTGER1	0.31000000000000005
CCN4	0.86
CASP9	0.9299999999999999
LIMK1	0.79
PLCB2	0.74
PLA2G12B	0.98
IL24	0.9299999999999999
EFNA5	1.0
OSMR	0.76
HES7	1.0
PDGFRA	0.47
IFNA1	0.22999999999999998
PIK3IP1	0.64
UBE2W	1.0
BCL2A1	0.86
FGF17	0.18000000000000005
GNGT1	0.38
TNFRSF13C	0.5700000000000001
DAZ1	1.0
NCOA4	0.32999999999999996
LAMB2	0.25
DCC	0.38
IL22RA1	0.92
POLK	0.41000000000000003
ORC3	1.0
WNT8A	0.99
SRY	1.0
FARP2	1.0
DUSP10	1.0
IGF2BP1	0.8200000000000001
TFDP2	0.69
IL3	0.32999999999999996
APC2	0.09999999999999998
PLA2G5	0.71
TRAF1	0.25
PAK5	0.6
IL11RA	0.77
CHAC1	0.88
CRLF2	0.76
WNT6	0.31999999999999995
PPP2R5C	0.91
TLN1	0.69
BCL2L2	1.0
EPOR	0.76
SIK1	0.84
CREB3L1	0.43000000000000005
MGA	1.0
KIF7	1.0
SMC1B	1.0
NLGN4Y	1.0
HSPA2	0.6
FCGR3B	1.0
STAG1	1.0
IL17RC	0.69
RFXAP	1.0
EPHA5	0.99
GSTA1	0.99
CAB39	1.0
PKMYT1	1.0
ORC1	0.69
CCDC6	0.29000000000000004
IL13RA2	0.76
PTPN7	1.0
DLL3	0.32999999999999996
PARP9	1.0
DET1	1.0
OCRL	1.0
EFNA2	1.0
BRAP	1.0
HDC	0.8200000000000001
IL17C	1.0
FHOD1	0.8
PFN1	0.73
IL15RA	0.98
SOCS3	0.91
BUB1	0.9299999999999999
CYP24A1	0.83
SOCS5	1.0
RHOJ	1.0
ELK1	0.52
VDAC1	0.89
CAPZB	1.0
SSTR1	0.77
PPP3CC	0.6799999999999999
RBL2	0.6799999999999999
FN1	0.42000000000000004
IL12B	0.75
PLCB1	0.44999999999999996
PIAS2	0.84
TKT	1.0
BUB3	1.0
PPP2R5D	0.63
EGLN3	0.31999999999999995
ENDOG	1.0
BIRC7	1.0
ANAPC13	0.92
PLA2G4F	0.99
CYP2C9	0.78
SEMA3A	1.0
RAPGEF4	0.51
NR4A2	0.61
DTX2	0.99
PPP3CA	0.54
PLA2G12A	0.99
KLHL9	1.0
