Gene	seed_specificity
CYC1	1.0
PLCB1	0.44999999999999996
GADD45G	0.37
EDNRB	0.33999999999999997
PPP2R5D	0.63
EGLN3	0.31999999999999995
RRAGB	1.0
PLA2G4F	0.99
LPIN1	0.65
CYP21A2	1.0
AKT1S1	0.69
KLC2	0.56
HSD3B1	1.0
SPTBN2	0.83
FZD9	0.8
PGF	0.31999999999999995
MAML3	1.0
PPP2R2A	0.87
WDR59	1.0
SOX7	0.88
ATP6V0E1	1.0
VEGFC	0.5700000000000001
ADCY3	0.63
MAPK8IP2	1.0
FGF3	0.18000000000000005
PSMB1	0.5800000000000001
ADCY8	0.77
ATXN3	0.63
CREB3L3	0.22999999999999998
SIGMAR1	1.0
MC2R	0.9
PARD6A	0.98
CACNA1C	0.69
GSTA5	1.0
SNCAIP	0.61
STRADA	1.0
PATJ	1.0
MGST1	0.99
PTEN	1.0
ELK4	0.43000000000000005
SGK3	0.42000000000000004
GSTP1	0.31999999999999995
TBC1D4	0.69
PTGER1	0.31000000000000005
CCN4	0.86
TRAF4	0.33999999999999997
BATF2	1.0
PLCB2	0.74
KREMEN1	1.0
HES7	1.0
PDGFRA	0.47
IFNA1	0.22999999999999998
TYR	0.88
MFN1	0.61
GRIN1	0.6699999999999999
HLA-A	0.7
FGF17	0.18000000000000005
GNGT1	0.38
SEPTIN5	1.0
COL1A1	0.96
ATG14	1.0
PRR5	1.0
PLA2G4E	0.83
MYBPC3	0.99
BMP6	0.84
DAZ1	1.0
MAPK10	0.69
NCOA4	0.32999999999999996
LAMB2	0.25
GSK3B	0.84
DCC	0.38
ZBTB33	1.0
INHBE	0.88
POLK	0.41000000000000003
PRKAA2	0.83
LLGL2	1.0
C9orf72	1.0
ABCC1	0.8200000000000001
DMD	1.0
IRF9	0.4
SRY	1.0
DUSP10	1.0
ADRM1	0.5800000000000001
FGF14	0.28
TCF7L1	0.75
HES5	0.25
TPR	0.32999999999999996
BAK1	0.6599999999999999
IL3	0.32999999999999996
APC2	0.09999999999999998
TBL1Y	1.0
KLC3	1.0
PUM2	1.0
PTGER2	0.32999999999999996
ATF4	0.8200000000000001
TRAF1	0.25
RYR2	0.45999999999999996
NTRK2	0.42000000000000004
PARD6G	1.0
NDUFS1	1.0
FZD7	1.0
WNT6	0.31999999999999995
RICTOR	1.0
ATP5PO	1.0
FGF1	0.31999999999999995
MC1R	0.8
DAZL	1.0
PARD6B	1.0
FGF21	0.5900000000000001
DUSP16	1.0
CREB3L1	0.43000000000000005
NRBF2	1.0
E2F2	0.5
KIF7	1.0
MIOS	1.0
MAP4K4	1.0
MFN2	0.6599999999999999
NLGN4Y	1.0
HSPA2	0.6
TLR3	0.32999999999999996
SLC6A3	0.74
DUSP8	1.0
GSTA1	0.99
HEY2	0.47
CAB39	1.0
CSF2RA	0.41000000000000003
CSNK2B	0.52
FGF12	0.28
TLE4	0.8
CCDC6	0.29000000000000004
CACNA1S	0.75
PTPN7	1.0
CSNK2A1	0.86
DEPTOR	0.76
TEAD2	1.0
DLL3	0.32999999999999996
ATXN2	0.5800000000000001
FGF6	0.63
FGF18	0.6
KIF5A	1.0
MSH2	0.31000000000000005
NEFM	1.0
MAP3K12	0.6
TSC2	0.86
RRAGA	1.0
PSMD8	0.5700000000000001
FGF5	0.63
TSC1	0.97
FGF11	0.28
DCT	0.8200000000000001
PIM2	0.32999999999999996
PLA2G4D	1.0
SOS2	0.49
CAMK2B	0.71
ELK1	0.52
ARHGEF11	1.0
DUSP5	1.0
NDUFB2	1.0
KLC4	1.0
DUSP2	0.53
KIF5C	0.47
