Gene	seed_specificity
PPID	1.0
GADD45G	0.37
EDNRB	0.33999999999999997
CHMP3	0.89
MAPK15	1.0
MCM6	0.72
ORC6	1.0
PTTG2	0.8200000000000001
C7	1.0
LPIN1	0.65
RFXANK	0.76
IFNAR1	0.71
CASP10	0.84
THPO	0.65
PGF	0.31999999999999995
CTSS	0.76
CCL7	1.0
AIFM1	0.88
CXCL3	1.0
MEFV	0.6699999999999999
HLA-G	0.52
THBS1	0.48
FGF3	0.18000000000000005
NR2F1	1.0
MC2R	0.9
NAMPT	0.81
IL7R	0.77
GSTA5	1.0
PATJ	1.0
MGST1	0.99
CCL4	0.75
IL5RA	0.76
GSTP1	0.31999999999999995
PELI2	1.0
PTGER1	0.31000000000000005
CCN4	0.86
SESN1	1.0
TAP1	0.77
MAFA	1.0
PLCB2	0.74
OSMR	0.76
HES7	1.0
PDGFRA	0.47
IFNA1	0.22999999999999998
IFNE	1.0
CARD9	0.74
BCL2A1	0.86
FGF17	0.18000000000000005
GNGT1	0.38
ATG14	1.0
RBPJL	0.95
NR5A1	1.0
DAZ1	1.0
NCOA4	0.32999999999999996
LAMB2	0.25
LIN54	1.0
DCC	0.38
CCL26	0.6799999999999999
ORC3	1.0
EI24	1.0
RETN	0.83
GSTM1	1.0
WNT8A	0.99
EEF1G	1.0
SRY	1.0
IGF2BP1	0.8200000000000001
B2M	0.56
KIR2DL3	0.9299999999999999
IFNW1	1.0
ZMAT3	1.0
TFDP2	0.69
CCNT1	0.83
IL3	0.32999999999999996
APC2	0.09999999999999998
CCL17	0.84
TRAF1	0.25
KMT2A	0.89
WNK1	1.0
TNFRSF9	0.65
IL11RA	0.77
CRLF2	0.76
WNT6	0.31999999999999995
NKX6-1	0.99
TLN1	0.69
BCL2L2	1.0
EPOR	0.76
CREB3L1	0.43000000000000005
KIF7	1.0
SMC1B	1.0
NLRC4	0.8
TAP2	1.0
IL20RA	0.84
GSDMD	0.64
NLGN4Y	1.0
TAB3	0.89
FCGR3B	1.0
STAG1	1.0
IRAK1	0.94
IL17RC	0.69
RFXAP	1.0
GSTM3	1.0
GLUL	1.0
TIRAP	0.52
GSTA1	0.99
CCL27	1.0
CCL1	1.0
EEF1B2	1.0
ORC1	0.69
CCDC6	0.29000000000000004
IL13RA2	0.76
DLL3	0.32999999999999996
FGF6	0.63
MLLT3	1.0
DET1	1.0
CCNG1	1.0
HDC	0.8200000000000001
ZFP36L1	0.79
RXRG	0.96
SOCS3	0.91
CYP24A1	0.83
SOCS5	1.0
SHISA5	1.0
ELK1	0.52
CAMK1D	0.75
RBL2	0.6799999999999999
FN1	0.42000000000000004
IFNA10	1.0
BUB3	1.0
PPP2R5D	0.63
PELI3	1.0
DEFA5	1.0
EGLN3	0.31999999999999995
CLDN2	0.6599999999999999
ENDOG	1.0
BIRC7	1.0
CYP2C9	0.78
MLKL	1.0
IL33	1.0
SARM1	1.0
PPP3CA	0.54
TRADD	0.98
KLHL9	1.0
CYP21A2	1.0
PDPK1	0.85
HSD3B1	1.0
CHMP2A	1.0
MAML3	1.0
CDKN2A	1.0
ARHGEF28	1.0
EGR2	0.5900000000000001
BRD1	1.0
STAG2	1.0
MIF	0.83
YWHAE	0.97
TNFRSF10C	1.0
JAK1	0.94
CREB3L3	0.22999999999999998
CCNB2	0.6699999999999999
NXF2	1.0
CXCL9	0.85
ELK4	0.43000000000000005
SGK3	0.42000000000000004
NXT2	1.0
CCNB3	1.0
FLT3	0.91
TRAF4	0.33999999999999997
NXT1	1.0
IFNA13	1.0
ORC4	1.0
POU2F2	0.6799999999999999
IL1R2	0.45999999999999996
HLA-A	0.7
UCP1	0.83
CCL3	0.85
ORC5	1.0
ARHGEF6	0.63
IL16	0.71
LEPR	0.78
IFNB1	1.0
EEF1D	1.0
CXCL5	0.81
ADGRB1	1.0
TGFA	0.64
LLGL2	1.0
MX1	0.73
C6	1.0
TNFRSF6B	0.63
ABCC1	0.8200000000000001
IRF9	0.4
MCM4	0.72
LSP1	0.87
FGF14	0.28
TCF7L1	0.75
HES5	0.25
CSF2	0.96
TPR	0.32999999999999996
IFNGR1	0.87
ARAF	0.97
CALCOCO2	1.0
IL1A	0.79
TBL1Y	1.0
PUM2	1.0
RCAN1	0.5800000000000001
CDK7	0.56
PTGER2	0.32999999999999996
IL1RL1	1.0
SESN3	1.0
NTRK2	0.42000000000000004
PARD6G	1.0
FGF1	0.31999999999999995
CXCL16	0.53
DAZL	1.0
C3AR1	0.77
FLI1	1.0
PARD6B	1.0
RBL1	0.6599999999999999
FGF21	0.5900000000000001
GSTM5	1.0
CX3CL1	0.79
ATG10	0.91
ACE2	0.8
TLR3	0.32999999999999996
TNFRSF4	0.97
HEY2	0.47
PROM1	1.0
CSF2RA	0.41000000000000003
IL9R	0.76
FGF12	0.28
TLE4	0.8
CARD8	0.77
IKBKE	0.72
TSLP	0.9
CASP5	0.77
FGF18	0.6
DDIT4	1.0
MSH2	0.31000000000000005
TNFRSF10D	0.95
IL10RA	0.76
ERRFI1	0.72
RNF125	1.0
IL2RB	0.92
SCARB1	0.81
GLUD1	1.0
CXCL2	0.5900000000000001
IL18RAP	0.5
FGF10	0.6799999999999999
FGF5	0.63
USP7	0.61
FGF11	0.28
CIR1	1.0
AIFM2	1.0
PIM2	0.32999999999999996
IL19	0.85
SOS2	0.49
LIN37	1.0
ARHGEF11	1.0
GSTM4	1.0
EEA1	0.69
CD209	0.84
