Gene	seed_specificity
DUSP5	1.0
KIF5C	0.47
NPAT	0.92
SESN1	1.0
THBS1	0.48
ORC1	0.69
CXCL16	0.53
DUSP8	1.0
FOXO6	0.69
PTGER2	0.32999999999999996
RRM2	0.9299999999999999
EGR2	0.5900000000000001
TAP2	1.0
DEK	0.78
CCNB2	0.6699999999999999
MCM4	0.72
FGF18	0.6
ORC4	1.0
TNFRSF13C	0.5700000000000001
HLA-A	0.7
ANLN	1.0
TIRAP	0.52
DUSP2	0.53
CYP2J2	1.0
RRM1	0.9299999999999999
POU2F2	0.6799999999999999
G6PC2	1.0
FGF5	0.63
STAG2	1.0
STRADA	1.0
VEGFC	0.5700000000000001
MAPK8IP2	1.0
CAB39	1.0
HLA-G	0.52
MCM6	0.72
USP7	0.61
TLN1	0.69
PPP3CA	0.54
PDGFRA	0.47
BUB3	1.0
DUSP10	1.0
IL12A	0.5
NTRK2	0.42000000000000004
TFDP2	0.69
MAPK10	0.69
MAP3K12	0.6
PTPN7	1.0
IL18RAP	0.5
SMC1B	1.0
PRM1	1.0
B2M	0.56
DUSP16	1.0
STAG1	1.0
ULBP2	1.0
