Gene	seed_specificity
TSC2	0.86
BRK1	0.6799999999999999
MYLK2	0.5800000000000001
FGF10	0.6799999999999999
NDUFB2	1.0
NPAT	0.92
PLPP1	0.77
FGD3	1.0
DGKD	1.0
RRM2	0.9299999999999999
INSRR	0.91
EPS15	0.8200000000000001
POLD3	0.8
CSNK2A1	0.86
NEFM	1.0
ACTG1	0.6599999999999999
PIP5K1B	0.9299999999999999
TBC1D4	0.69
ATP5PO	1.0
FGF18	0.6
TNC	0.95
PARVB	1.0
SH3KBP1	0.8200000000000001
HLA-A	0.7
CAPZB	1.0
KLC2	0.56
ANLN	1.0
SLC27A1	0.76
IQGAP3	1.0
RRM1	0.9299999999999999
LSM7	1.0
WASF1	0.6699999999999999
CCNG2	0.9299999999999999
G6PC2	1.0
POLD2	0.99
PIP4K2C	0.95
FGF5	0.63
GSK3B	0.84
PLSCR1	1.0
MYL12A	0.64
PAK6	0.87
FGD1	1.0
IL1R2	0.45999999999999996
TBC1D1	1.0
PFN2	1.0
MYL12B	0.64
ADORA1	0.72
PFN4	1.0
GIT1	0.77
SHC4	0.81
PARD6A	0.98
PLCB1	0.44999999999999996
NDUFA13	1.0
ATP6V0E1	1.0
MYL7	0.9299999999999999
PIP4K2B	0.75
IQGAP2	1.0
PFN3	1.0
TSLP	0.9
