Gene	seed_specificity
AIFM2	1.0
DECR1	0.99
PSMB1	0.5800000000000001
PGD	1.0
TMOD3	1.0
CXCL16	0.53
FGF8	0.64
RAPGEF4	0.51
PSMD8	0.5700000000000001
SCARB1	0.81
SEC13	1.0
EGR2	0.5900000000000001
NXF2	1.0
IGF2BP1	0.8200000000000001
NUP37	1.0
RHOJ	1.0
ADRM1	0.5800000000000001
NXT2	1.0
FSCN1	1.0
NUP54	1.0
OCRL	1.0
NRBF2	1.0
ATG14	1.0
PARP3	1.0
CYP2J2	1.0
POU2F2	0.6799999999999999
TKT	1.0
DDIT4	1.0
RAPGEF3	0.5
STRADA	1.0
CAB39	1.0
ENDOG	1.0
TGFA	0.64
TLN1	0.69
CCN4	0.86
TNFRSF10D	0.95
ATXN2	0.5800000000000001
TFCP2	0.6
