Gene	seed_specificity
AIFM2	1.0
SESN1	1.0
SESN3	1.0
FGF8	0.64
EGR2	0.5900000000000001
EEF2	0.79
PPP1R12B	0.45999999999999996
IGF2BP1	0.8200000000000001
PPP3CC	0.6799999999999999
FGF18	0.6
TNFRSF13C	0.5700000000000001
CSF2RA	0.41000000000000003
ABCC1	0.8200000000000001
ATG14	1.0
PPID	1.0
RYR2	0.45999999999999996
PIAS2	0.84
CLDN2	0.6599999999999999
SIK1	0.84
FGF5	0.63
MFN1	0.61
CX3CL1	0.79
JUNB	0.75
USP7	0.61
TLN1	0.69
CALCOCO2	1.0
SOS2	0.49
LPIN1	0.65
KLF6	0.84
LLGL2	1.0
NTRK2	0.42000000000000004
HES7	1.0
MAPK10	0.69
RBL2	0.6799999999999999
MAML3	1.0
