Gene	seed_specificity
KIF5C	0.47
SESN1	1.0
THBS1	0.48
NDUFS1	1.0
POLD3	0.8
PLA2G4D	1.0
PLA2G2A	0.5
POLI	1.0
FGF21	0.5900000000000001
FGF14	0.28
CDK7	0.56
ORC3	1.0
PPID	1.0
WIPF3	1.0
STAG2	1.0
NTHL1	1.0
RAD52	0.84
PNKP	1.0
CAB39	1.0
HLA-G	0.52
LIN54	1.0
SOS2	0.49
RBL1	0.6599999999999999
KLF6	0.84
IL12A	0.5
RBL2	0.6799999999999999
POLL	1.0
FGF11	0.28
ORC1	0.69
FOXO6	0.69
SGK3	0.42000000000000004
EPS15	0.8200000000000001
TBC1D4	0.69
ELK1	0.52
FANCG	0.84
TNFRSF13C	0.5700000000000001
DDIT4	1.0
STRADA	1.0
NUDT16L1	1.0
IRF9	0.4
NTRK2	0.42000000000000004
TFDP2	0.69
EEA1	0.69
CREB3L3	0.22999999999999998
PARD6G	1.0
MAML3	1.0
LIG4	1.0
APEX2	1.0
LIN37	1.0
EPS15L1	1.0
PTGER2	0.32999999999999996
ACTG1	0.6599999999999999
TAP2	1.0
CCNB2	0.6699999999999999
STAM	0.9
MCM4	0.72
MBD4	1.0
ORC4	1.0
TIRAP	0.52
PTTG2	0.8200000000000001
SIK1	0.84
PLA2G4E	0.83
ERRFI1	0.72
PLA2G4B	0.97
USP7	0.61
PLA2G4F	0.99
PDGFRA	0.47
BUB3	1.0
SMC1B	1.0
FGF8	0.64
CCNB3	1.0
ERCC6	0.83
DCLRE1C	0.8200000000000001
PPP2R5D	0.63
CREB3L1	0.43000000000000005
POLH	1.0
REV1	1.0
PARVB	1.0
KLC3	1.0
SH3KBP1	0.8200000000000001
ORC6	1.0
TLR3	0.32999999999999996
PIAS2	0.84
ORC5	1.0
PARD6B	1.0
POLD2	0.99
FGF5	0.63
VEGFC	0.5700000000000001
ELK4	0.43000000000000005
KLC4	1.0
MCM6	0.72
RFC5	0.96
PPP3CA	0.54
MSH3	1.0
FAN1	1.0
IFNA1	0.22999999999999998
PIK3IP1	0.64
PALB2	1.0
FGF12	0.28
HES7	1.0
B2M	0.56
LLGL2	1.0
STAG1	1.0
