Gene	seed_specificity
AIFM2	1.0
DECR1	0.99
APEX2	1.0
MYLK2	0.5800000000000001
PGD	1.0
TMOD3	1.0
DCLRE1C	0.8200000000000001
ACTG1	0.6599999999999999
CACNA1C	0.69
POLD3	0.8
ELK1	0.52
RHOJ	1.0
FSCN1	1.0
POLI	1.0
OCRL	1.0
FANCG	0.84
MBD4	1.0
REV1	1.0
CHAC1	0.88
TEAD2	1.0
RYR2	0.45999999999999996
IL1RAP	0.65
TKT	1.0
ACTN4	0.43999999999999995
DDIT4	1.0
POLD2	0.99
MFN1	0.61
PRDX6	0.6
NTHL1	1.0
RAD52	0.84
PNKP	1.0
ATF4	0.8200000000000001
IL1R2	0.45999999999999996
MALT1	1.0
TLE4	0.8
NR4A2	0.61
CALCOCO2	1.0
MSH3	1.0
TCF7L1	0.75
FAN1	1.0
MAP3K12	0.6
TNFRSF10D	0.95
HES7	1.0
PATJ	1.0
POLL	1.0
LIG4	1.0
TFCP2	0.6
