Gene	seed_specificity
AIFM2	1.0
PSMB1	0.5800000000000001
LIN37	1.0
ERCC6	0.83
RAPGEF4	0.51
PSMD8	0.5700000000000001
PLCB2	0.74
MRE11	0.92
CCNB2	0.6699999999999999
PLA2G2A	0.5
SEPTIN5	1.0
ADRM1	0.5800000000000001
BAK1	0.6599999999999999
PPID	1.0
PARP3	1.0
ARHGEF6	0.63
ADIPOR2	0.8
CLDN2	0.6599999999999999
RAPGEF3	0.5
HUS1B	1.0
FGF5	0.63
MFN1	0.61
PRKAA2	0.83
NUDT16L1	1.0
CX3CL1	0.79
PLA2G4B	0.97
ENDOG	1.0
LIN54	1.0
RASGRP2	1.0
LMNB2	1.0
ACACB	0.86
RAD17	0.94
TNFRSF6B	0.63
