Gene	seed_specificity
KIF5C	0.47
SESN1	1.0
THBS1	0.48
NDUFS1	1.0
EGR2	0.5900000000000001
EEF2	0.79
NXF2	1.0
IL7R	0.77
NXT2	1.0
UCP1	0.83
CHAC1	0.88
ANLN	1.0
PPID	1.0
WIPF3	1.0
DOCK2	0.71
G6PC2	1.0
IL11RA	0.77
STAG2	1.0
MAPK8IP2	1.0
CAB39	1.0
IL9R	0.76
LIN54	1.0
DUSP10	1.0
IL12A	0.5
MAPK10	0.69
OSMR	0.76
RBL2	0.6799999999999999
TNIP1	1.0
ZFP36L1	0.79
NFKBIB	0.8200000000000001
MYLK2	0.5800000000000001
DPYSL2	0.71
CXCL16	0.53
FOXO6	0.69
IL10RA	0.76
EPS15	0.8200000000000001
VDAC3	1.0
EPOR	0.76
ELK1	0.52
IL13RA2	0.76
FSCN1	1.0
CAPN1	0.87
HLA-A	0.7
MAPK7	0.72
IL17RC	0.69
TKT	1.0
DDIT4	1.0
CLDN2	0.6599999999999999
PLSCR1	1.0
IL5RA	0.76
STRADA	1.0
ATF4	0.8200000000000001
NUDT16L1	1.0
IL2RB	0.92
IRF9	0.4
ADORA1	0.72
CCL7	1.0
CALCOCO2	1.0
TCF7L1	0.75
PTPN7	1.0
CREB3L3	0.22999999999999998
PARD6G	1.0
MAML3	1.0
MATK	0.78
RETN	0.83
CCNT1	0.83
PGD	1.0
TMOD3	1.0
DUSP8	1.0
LIN37	1.0
EPS15L1	1.0
IGFALS	0.8200000000000001
IGF2BP1	0.8200000000000001
CCNB2	0.6699999999999999
GNG3	1.0
SEPTIN5	1.0
STAM	0.9
MCM4	0.72
OCRL	1.0
ORC4	1.0
NRBF2	1.0
ABCC1	0.8200000000000001
ADIPOR2	0.8
POU2F2	0.6799999999999999
PTTG2	0.8200000000000001
CX3CL1	0.79
ERRFI1	0.72
CRLF2	0.76
USP7	0.61
GH2	0.81
CAPN2	0.84
IL18RAP	0.5
HEY2	0.47
BUB3	1.0
CCN4	0.86
SMC1B	1.0
ATP6V0E1	1.0
TFCP2	0.6
TSLP	0.9
DECR1	0.99
DUSP5	1.0
SOCS5	1.0
CCL27	1.0
PPP1R12B	0.45999999999999996
PPP2R5D	0.63
COL3A1	0.72
CREB3L1	0.43000000000000005
RHOJ	1.0
FGF18	0.6
GNGT1	0.38
CSNK2B	0.52
KLC3	1.0
MIF	0.83
BAK1	0.6599999999999999
SH3KBP1	0.8200000000000001
ATG14	1.0
TLR3	0.32999999999999996
DUSP2	0.53
CYP2J2	1.0
PARD6B	1.0
FGF5	0.63
CAPNS1	0.77
MFN1	0.61
PRDX6	0.6
VEGFC	0.5700000000000001
ELMO1	0.75
ELK4	0.43000000000000005
IL1R2	0.45999999999999996
KLC4	1.0
JUNB	0.75
RCAN1	0.5800000000000001
MCM6	0.72
LPIN1	0.65
NDUFA13	1.0
HES7	1.0
PCK1	0.88
ATXN2	0.5800000000000001
PATJ	1.0
B2M	0.56
LLGL2	1.0
DUSP16	1.0
STAG1	1.0
TNFRSF6B	0.63
