Gene	seed_specificity
FHOD1	0.8
PSMB1	0.5800000000000001
NPAT	0.92
PLPP1	0.77
NDUFB2	1.0
FGF8	0.64
EPS15L1	1.0
ARHGEF28	1.0
FOXO6	0.69
PTGER2	0.32999999999999996
PSMD8	0.5700000000000001
RRM2	0.9299999999999999
PLCB2	0.74
EPS15	0.8200000000000001
ACTG1	0.6599999999999999
PIP5K1B	0.9299999999999999
NXF2	1.0
PPP2R5D	0.63
TBC1D4	0.69
ELK1	0.52
SEPTIN5	1.0
STAM	0.9
ADRM1	0.5800000000000001
FGF21	0.5900000000000001
NXT2	1.0
GNGT1	0.38
TNFRSF13C	0.5700000000000001
PARVB	1.0
CSNK2B	0.52
BAK1	0.6599999999999999
SH3KBP1	0.8200000000000001
CSRP2	1.0
ANLN	1.0
MAPK7	0.72
NCF2	0.84
CIR1	1.0
RRM1	0.9299999999999999
CYP24A1	0.83
SNCAIP	0.61
MFN1	0.61
CX3CL1	0.79
NUDT16L1	1.0
IL1R2	0.45999999999999996
RCAN1	0.5800000000000001
BUB3	1.0
IL12A	0.5
PIP4K2B	0.75
