Gene	seed_specificity
PSMB1	0.5800000000000001
PAK5	0.6
BRK1	0.6799999999999999
APEX2	1.0
CCNT1	0.83
NDUFB2	1.0
ADCY3	0.63
EPS15L1	1.0
ARHGEF28	1.0
PSMD8	0.5700000000000001
TXK	0.74
CACNA1C	0.69
POLD3	0.8
EPS15	0.8200000000000001
NEFM	1.0
NXF2	1.0
ARPC5	0.75
CAMK2B	0.71
SIGMAR1	1.0
SEPTIN5	1.0
STAM	0.9
ADRM1	0.5800000000000001
NXT2	1.0
ATP5PO	1.0
NRBF2	1.0
C9orf72	1.0
PARVB	1.0
CSNK2B	0.52
SH3KBP1	0.8200000000000001
KLC2	0.56
RYR2	0.45999999999999996
MAPK7	0.72
IQGAP3	1.0
ARHGEF6	0.63
EVL	1.0
MFN2	0.6599999999999999
WASF1	0.6699999999999999
POU2F2	0.6799999999999999
NCF2	0.84
ACTN4	0.43999999999999995
WIPF3	1.0
PIK3AP1	0.9
POLD2	0.99
SNCAIP	0.61
CAPNS1	0.77
MYL12A	0.64
ATP2A3	0.75
IL1R2	0.45999999999999996
PLA2G4B	0.97
MYL12B	0.64
RFC5	0.96
SHC4	0.81
MLKL	1.0
LPIN1	0.65
GSDMD	0.64
CAPN2	0.84
MYL7	0.9299999999999999
LIMK1	0.79
ATXN2	0.5800000000000001
IQGAP2	1.0
POLL	1.0
