Gene	seed_specificity
PRKG1	0.74
PSMB1	0.5800000000000001
DUSP5	1.0
DUSP8	1.0
FOXO6	0.69
RAPGEF4	0.51
PSMD8	0.5700000000000001
DUSP16	1.0
NXF2	1.0
DEK	0.78
ELK1	0.52
PLA2G2A	0.5
ADRM1	0.5800000000000001
NXT2	1.0
FGF18	0.6
ARPC5L	0.72
CIR1	1.0
IL1RAP	0.65
POU2F2	0.6799999999999999
RAPGEF3	0.5
MFN1	0.61
MYL12A	0.64
VEGFC	0.5700000000000001
MAPK8IP2	1.0
ARPC1A	0.83
RCAN1	0.5800000000000001
MYL12B	0.64
USP7	0.61
FGF23	1.0
LPIN1	0.65
GSDMD	0.64
DUSP10	1.0
MAP3K12	0.6
ATP6V0E1	1.0
EEA1	0.69
MYL7	0.9299999999999999
PTPN7	1.0
PRM1	1.0
WIPF3	1.0
MGA	1.0
