Gene	seed_specificity
PRKG1	0.74
DPYSL2	0.71
NDUFB2	1.0
LIN37	1.0
EPS15L1	1.0
CCNB3	1.0
SEC13	1.0
SLC6A3	0.74
ACTG1	0.6599999999999999
EPS15	0.8200000000000001
EEF2	0.79
TBC1D4	0.69
NUP37	1.0
STAM	0.9
NUP54	1.0
TNC	0.95
NRBF2	1.0
SH3KBP1	0.8200000000000001
HLA-A	0.7
PPID	1.0
MFN2	0.6599999999999999
CYP24A1	0.83
FGF6	0.63
FGF5	0.63
GSK3B	0.84
PLSCR1	1.0
PAK6	0.87
PRKAA2	0.83
CD1C	1.0
JUNB	0.75
CYP2C9	0.78
LIN54	1.0
NDUFA13	1.0
MAP3K12	0.6
AHRR	1.0
EEA1	0.69
CD1A	1.0
ZFP36L1	0.79
