Gene	seed_specificity
PAK5	0.6
C7	1.0
GEMIN4	1.0
SRRM2	1.0
C3AR1	0.77
PLCB2	0.74
CACNA1C	0.69
EGR2	0.5900000000000001
EEF2	0.79
NEFM	1.0
NXF2	1.0
RBM10	1.0
NUP37	1.0
CTSL	0.76
NXT2	1.0
RBM5	1.0
KLC2	0.56
RYR2	0.45999999999999996
ZBTB33	1.0
PDE3A	0.77
NPHP4	1.0
RAPGEF3	0.5
G6PC2	1.0
GSK3B	0.84
ACE2	0.8
CLDN1	1.0
SRGAP2	1.0
GUCY1B1	1.0
GRIA4	0.86
CALM1	0.92
SNRPA1	1.0
EPHB4	1.0
PHF5A	1.0
MYL12B	0.64
F11	0.92
SRSF9	1.0
UPF2	1.0
DCT	0.8200000000000001
NXT1	1.0
PRKG1	0.74
MYLK2	0.5800000000000001
DPYSL2	0.71
NDUFB2	1.0
ROCK1	0.91
F13A1	1.0
TXK	0.74
TBC1D4	0.69
EIF3H	0.77
TRPC4	0.84
EFNB2	0.79
ACVR1C	0.9299999999999999
CYP24A1	0.83
CLDN2	0.6599999999999999
ATXN3	0.63
TBC1D1	1.0
FZD9	0.8
TLN1	0.69
CWC15	1.0
CYP2C9	0.78
TCF7L1	0.75
XPOT	1.0
SESN3	1.0
SEC13	1.0
ACTG1	0.6599999999999999
DDX46	1.0
DEK	0.78
SF3A3	1.0
PAX7	0.91
SEPTIN5	1.0
ATP5PO	1.0
NUP54	1.0
F13B	1.0
C9orf72	1.0
RPS6KA1	0.83
SYNE2	1.0
POU2F2	0.6799999999999999
SNRPB2	1.0
SNCAIP	0.61
PIK3C2A	0.6699999999999999
EIF1B	1.0
SF3B5	1.0
ACVR2B	0.95
ACVR2A	0.86
GLE1	1.0
EPHB6	1.0
F7	0.92
GH2	0.81
ATP6V0E1	1.0
RIF1	0.99
PRM1	1.0
KREMEN1	1.0
TLE4	0.8
CREBBP	0.8200000000000001
FGF8	0.64
RAPGEF4	0.51
NODAL	0.91
KCNA3	1.0
ACVR1	0.88
SIGMAR1	1.0
SYNE1	1.0
CSNK2B	0.52
BAK1	0.6599999999999999
ULBP2	1.0
E2F2	0.5
CYP2J2	1.0
SRRT	1.0
CYC1	1.0
SF3B3	1.0
ACTN4	0.43999999999999995
PLXNA1	0.8
KIF5A	1.0
MFN1	0.61
VTN	0.97
C6	1.0
NMD3	1.0
INVS	1.0
ATXN2	0.5800000000000001
CPB2	1.0
IL12B	0.75
