Gene	seed_specificity
FHOD1	0.8
PRKG1	0.74
PAK5	0.6
BRK1	0.6799999999999999
MYLK2	0.5800000000000001
TSC2	0.86
ADCY3	0.63
CASP5	0.77
CREBBP	0.8200000000000001
SCIN	1.0
MAP2K2	0.79
FGD3	1.0
FGF8	0.64
CARD8	0.77
TXK	0.74
PLCB2	0.74
PPP1R12B	0.45999999999999996
VDAC1	0.89
CAMK2B	0.71
CARD9	0.74
PARVB	1.0
ARPC5L	0.72
CSRP2	1.0
IQGAP3	1.0
CIR1	1.0
ARHGEF6	0.63
GNG12	1.0
WASF1	0.6699999999999999
MEFV	0.6699999999999999
NCF2	0.84
NPHP4	1.0
PIP4K2C	0.95
CAPNS1	0.77
MYL12A	0.64
NUDT16L1	1.0
FGD1	1.0
TBC1D1	1.0
FZD9	0.8
PFN2	1.0
MYL12B	0.64
TGFA	0.64
PFN4	1.0
PLCB1	0.44999999999999996
DEFA5	1.0
GSDMD	0.64
INVS	1.0
ATP6V0E1	1.0
MYL7	0.9299999999999999
PIP4K2B	0.75
IQGAP2	1.0
CYFIP2	0.76
PFN3	1.0
