Gene	seed_specificity
TRAF5	0.5900000000000001
AIFM2	1.0
PAK5	0.6
NPAT	0.92
DUSP5	1.0
THBS1	0.48
CXCL16	0.53
DUSP8	1.0
LIN37	1.0
EPS15L1	1.0
RAPGEF4	0.51
PTGER2	0.32999999999999996
DCLRE1C	0.8200000000000001
RRM2	0.9299999999999999
POLD3	0.8
TAP2	1.0
DEK	0.78
MRE11	0.92
TBC1D4	0.69
ELK1	0.52
PLA2G2A	0.5
STAM	0.9
GNGT1	0.38
CAPN1	0.87
ANLN	1.0
MAPK7	0.72
TIRAP	0.52
DUSP2	0.53
CYP2J2	1.0
RRM1	0.9299999999999999
PIAS2	0.84
POU2F2	0.6799999999999999
DDIT4	1.0
RAPGEF3	0.5
POLD2	0.99
SIK1	0.84
CAPNS1	0.77
STAG2	1.0
STRADA	1.0
VEGFC	0.5700000000000001
CX3CL1	0.79
MAPK8IP2	1.0
CAB39	1.0
ERRFI1	0.72
PLA2G4B	0.97
PDGFRA	0.47
LIN54	1.0
KLF6	0.84
IL18RAP	0.5
DUSP10	1.0
NTRK2	0.42000000000000004
SNIP1	1.0
MAPK10	0.69
PTPN7	1.0
PRM1	1.0
B2M	0.56
TNIP1	1.0
DUSP16	1.0
STAG1	1.0
ULBP2	1.0
