Gene	seed_specificity
PSMB1	0.5800000000000001
EPS15L1	1.0
RAPGEF4	0.51
PSMD8	0.5700000000000001
TXK	0.74
PLCB2	0.74
EPS15	0.8200000000000001
NEFM	1.0
NXF2	1.0
TBC1D4	0.69
SIGMAR1	1.0
SEPTIN5	1.0
STAM	0.9
ADRM1	0.5800000000000001
NXT2	1.0
NRBF2	1.0
PARVB	1.0
CSNK2B	0.52
BAK1	0.6599999999999999
ARPC5L	0.72
SH3KBP1	0.8200000000000001
SLC27A1	0.76
MFN2	0.6599999999999999
PIAS2	0.84
CLDN2	0.6599999999999999
G6PC2	1.0
RAPGEF3	0.5
FGF6	0.63
SNCAIP	0.61
SIK1	0.84
MFN1	0.61
PAK6	0.87
MYL12B	0.64
CALCOCO2	1.0
PLCB1	0.44999999999999996
TCF7L1	0.75
KLF6	0.84
NDUFA13	1.0
AHRR	1.0
MAPK10	0.69
MYL7	0.9299999999999999
ATXN2	0.5800000000000001
WIPF3	1.0
TLE4	0.8
