Gene	seed_specificity
TRAF5	0.5900000000000001
SESN1	1.0
THBS1	0.48
PSMD8	0.5700000000000001
PLA2G2A	0.5
ADRM1	0.5800000000000001
FGF21	0.5900000000000001
CDK7	0.56
ORC3	1.0
PPID	1.0
G6PC2	1.0
STAG2	1.0
CAB39	1.0
HLA-G	0.52
EPHB4	1.0
RBL1	0.6599999999999999
RBL2	0.6799999999999999
ORC1	0.69
NDUFB2	1.0
SGK3	0.42000000000000004
EPS15	0.8200000000000001
ELK1	0.52
FSCN1	1.0
EFNB2	0.79
MAPK7	0.72
TKT	1.0
DDIT4	1.0
STRADA	1.0
NUDT16L1	1.0
ARPC1A	0.83
IRF9	0.4
TFDP2	0.69
MAML3	1.0
CCNT1	0.83
PGD	1.0
TMOD3	1.0
EPS15L1	1.0
ACTG1	0.6599999999999999
TAP2	1.0
IGF2BP1	0.8200000000000001
SEPTIN5	1.0
STAM	0.9
MCM4	0.72
OCRL	1.0
ORC4	1.0
C9orf72	1.0
ABCC1	0.8200000000000001
SNCAIP	0.61
PLA2G5	0.71
ERRFI1	0.72
USP7	0.61
EPHB6	1.0
BUB3	1.0
HEY2	0.47
SMC1B	1.0
ATP6V0E1	1.0
BCL2A1	0.86
TFCP2	0.6
DECR1	0.99
PSMB1	0.5800000000000001
PPP2R5D	0.63
RHOJ	1.0
FGF18	0.6
ARPC5L	0.72
SH3KBP1	0.8200000000000001
ORC6	1.0
CSRP2	1.0
ATG14	1.0
TLR3	0.32999999999999996
ORC5	1.0
PLXNA1	0.8
MFN1	0.61
PRDX6	0.6
RCAN1	0.5800000000000001
MCM6	0.72
PPP3CA	0.54
LPIN1	0.65
PIK3IP1	0.64
NDUFA13	1.0
HES7	1.0
ATXN2	0.5800000000000001
B2M	0.56
STAG1	1.0
