Gene	seed_specificity
PSMB1	0.5800000000000001
NDUFB2	1.0
FGF8	0.64
EPS15L1	1.0
PSMD8	0.5700000000000001
TXK	0.74
ACTG1	0.6599999999999999
EPS15	0.8200000000000001
PPP1R12B	0.45999999999999996
NEFM	1.0
PLA2G2A	0.5
STAM	0.9
ADRM1	0.5800000000000001
ATP5PO	1.0
C9orf72	1.0
PARVB	1.0
CSNK2B	0.52
SH3KBP1	0.8200000000000001
KLC2	0.56
MAPK7	0.72
CYP24A1	0.83
CYC1	1.0
ACTN4	0.43999999999999995
MFN1	0.61
PLSCR1	1.0
MYL12A	0.64
GUCY1B1	1.0
ATF4	0.8200000000000001
NUDT16L1	1.0
ATG10	0.91
MYL12B	0.64
NR4A2	0.61
NDUFA13	1.0
MAP3K12	0.6
MYL7	0.9299999999999999
ATXN2	0.5800000000000001
MX1	0.73
WIPF3	1.0
MATK	0.78
