Gene	seed_specificity
PAK5	0.6
KIF5C	0.47
SESN1	1.0
THBS1	0.48
NDUFS1	1.0
PSMD8	0.5700000000000001
EGR2	0.5900000000000001
NEFM	1.0
NXF2	1.0
PLA2G4D	1.0
PLA2G2A	0.5
ADRM1	0.5800000000000001
NXT2	1.0
FGF14	0.28
TAP1	0.77
CIR1	1.0
RAPGEF3	0.5
MAPK8IP2	1.0
CAB39	1.0
EPHB4	1.0
HLA-G	0.52
DUSP10	1.0
IL12A	0.5
MAPK10	0.69
RBL2	0.6799999999999999
FGF11	0.28
CXCL16	0.53
FOXO6	0.69
TBC1D4	0.69
CXCL2	0.5900000000000001
AKT1S1	0.69
TNFRSF13C	0.5700000000000001
TRPC4	0.84
CAPN1	0.87
EFNB2	0.79
DDIT4	1.0
PLSCR1	1.0
STRADA	1.0
ATF4	0.8200000000000001
NUDT16L1	1.0
ARPC1A	0.83
IRF9	0.4
ADORA1	0.72
ABL2	0.91
NTRK2	0.42000000000000004
MAP3K12	0.6
PTPN7	1.0
PARD6G	1.0
MAML3	1.0
MATK	0.78
CCNT1	0.83
SESN3	1.0
DUSP8	1.0
EPS15L1	1.0
ADCY6	0.89
TAP2	1.0
DEK	0.78
IGF2BP1	0.8200000000000001
CCNB2	0.6699999999999999
SEPTIN5	1.0
STAM	0.9
NRBF2	1.0
ABCC1	0.8200000000000001
TIRAP	0.52
POU2F2	0.6799999999999999
GRIN1	0.6699999999999999
SNCAIP	0.61
PLA2G4E	0.83
ERRFI1	0.72
USP7	0.61
EPHB6	1.0
PLA2G4F	0.99
IL18RAP	0.5
CCN4	0.86
PRM1	1.0
TLE4	0.8
PSMB1	0.5800000000000001
DUSP5	1.0
RAPGEF4	0.51
PPP1R12B	0.45999999999999996
CREB3L1	0.43000000000000005
BAK1	0.6599999999999999
KLC3	1.0
ARPC5L	0.72
SH3KBP1	0.8200000000000001
DUSP2	0.53
CYP2J2	1.0
PARD6B	1.0
CAPNS1	0.77
MFN1	0.61
VEGFC	0.5700000000000001
KLC4	1.0
RFC5	0.96
PPP3CA	0.54
LPIN1	0.65
FGF12	0.28
ATXN2	0.5800000000000001
ACACB	0.86
B2M	0.56
WIPF3	1.0
DUSP16	1.0
ULBP2	1.0
