Gene	seed_specificity
FHOD1	0.8
KIF5C	0.47
ARHGEF28	1.0
PSMD8	0.5700000000000001
PROM1	1.0
PLCB2	0.74
SHISA5	1.0
EEF2	0.79
PLA2G2A	0.5
ADRM1	0.5800000000000001
TIGAR	1.0
ANLN	1.0
RYR2	0.45999999999999996
CIR1	1.0
EVL	1.0
GSK3B	0.84
GUCY1B1	1.0
PRKD3	0.6599999999999999
MYL12B	0.64
PDPK1	0.85
KLF6	0.84
FARP2	1.0
TNIP1	1.0
CAMK1D	0.75
TXK	0.74
PELI2	1.0
TBC1D4	0.69
PPP3CC	0.6799999999999999
CAPN1	0.87
MAPK7	0.72
EI24	1.0
PRKAA2	0.83
ATF4	0.8200000000000001
NUDT16L1	1.0
CLDN3	1.0
TBC1D1	1.0
ADORA1	0.72
ADGRB1	1.0
MGA	1.0
AIFM2	1.0
NPAT	0.92
CCNT1	0.83
SESN3	1.0
RRM2	0.9299999999999999
ACTG1	0.6599999999999999
APPL1	1.0
SEPTIN5	1.0
C9orf72	1.0
MEFV	0.6699999999999999
ADIPOR2	0.8
POU2F2	0.6799999999999999
SNCAIP	0.61
SIK1	0.84
HMGCR	0.89
ZMAT3	1.0
MYL12A	0.64
CX3CL1	0.79
PIK3C2A	0.6699999999999999
FGF23	1.0
CAPN2	0.84
TNFRSF10D	0.95
BCL2A1	0.86
PRM1	1.0
PSMB1	0.5800000000000001
PPP1R12B	0.45999999999999996
PARVB	1.0
CSNK2B	0.52
BAK1	0.6599999999999999
KLC3	1.0
CAPZB	1.0
RRM1	0.9299999999999999
CYP2J2	1.0
PIAS2	0.84
HUS1B	1.0
CAPNS1	0.77
PAK6	0.87
KLC4	1.0
JUNB	0.75
LPIN1	0.65
PIK3IP1	0.64
ACACB	0.86
RAD17	0.94
WIPF3	1.0
KMT2A	0.89
