Gene	seed_specificity
DUSP5	1.0
BRK1	0.6799999999999999
THBS1	0.48
ORC1	0.69
DUSP8	1.0
LIN37	1.0
NEFM	1.0
CCNB2	0.6699999999999999
PLA2G4D	1.0
PLA2G2A	0.5
SEPTIN5	1.0
MCM4	0.72
ORC4	1.0
CSF2RA	0.41000000000000003
ORC3	1.0
ORC6	1.0
PPID	1.0
RYR2	0.45999999999999996
TIRAP	0.52
DUSP2	0.53
MFN2	0.6599999999999999
POU2F2	0.6799999999999999
ORC5	1.0
DDIT4	1.0
STAG2	1.0
MFN1	0.61
PLA2G4E	0.83
VEGFC	0.5700000000000001
MAPK8IP2	1.0
ATF4	0.8200000000000001
NUDT16L1	1.0
ERRFI1	0.72
HLA-G	0.52
MCM6	0.72
PPP3CA	0.54
PLA2G4F	0.99
PDGFRA	0.47
LIN54	1.0
BUB3	1.0
DUSP10	1.0
NTRK2	0.42000000000000004
TFDP2	0.69
SMC1B	1.0
MAPK10	0.69
PTPN7	1.0
ATXN2	0.5800000000000001
WIPF3	1.0
DUSP16	1.0
STAG1	1.0
