Gene	seed_specificity
THBS1	0.48
PSMD8	0.5700000000000001
CACNA1C	0.69
EEF2	0.79
NEFM	1.0
CTSS	0.76
PLA2G4D	1.0
PLA2G2A	0.5
ADRM1	0.5800000000000001
PPID	1.0
EVL	1.0
CYP1A2	1.0
IFNAR1	0.71
RAPGEF3	0.5
CYP3A7	1.0
ABCC4	1.0
GSK3B	0.84
CYP1B1	0.98
PRKD3	0.6599999999999999
CAB39	1.0
EPHB4	1.0
LIN54	1.0
WDR59	1.0
KLF6	0.84
SLC39A8	1.0
IL12A	0.5
AHRR	1.0
FARP2	1.0
CES1	0.87
ABCB4	1.0
UGT2B7	0.87
ACADM	0.83
NDUFB2	1.0
CAMK1D	0.75
SLC6A3	0.74
EPS15	0.8200000000000001
TBC1D4	0.69
TRPC4	0.84
CSF2RA	0.41000000000000003
EFNB2	0.79
MAPK7	0.72
SLC27A1	0.76
UGT1A1	0.83
UGT2B4	1.0
CPEB1	0.98
PLSCR1	1.0
STRADA	1.0
ARPC1A	0.83
CYSLTR2	0.87
ADORA1	0.72
CYP2C9	0.78
EEA1	0.69
CCNT1	0.83
LIN37	1.0
EPS15L1	1.0
TAP2	1.0
PIP5K1B	0.9299999999999999
IGF2BP1	0.8200000000000001
SEPTIN5	1.0
STAM	0.9
CYP4A11	0.84
TIRAP	0.52
IL1RAP	0.65
ANGPTL4	0.83
POU2F2	0.6799999999999999
SNCAIP	0.61
SIK1	0.84
MYL12A	0.64
PLA2G4E	0.83
ERRFI1	0.72
PLA2G4B	0.97
NPY1R	0.9
EPHB6	1.0
PLA2G4F	0.99
PDGFRA	0.47
DDC	1.0
LSP1	0.87
NPHS2	1.0
PSMB1	0.5800000000000001
FTH1	0.83
FGF8	0.64
UGT1A9	0.83
RAPGEF4	0.51
GCLM	1.0
CYP2C19	1.0
GIPR	1.0
PTH1R	0.79
PARVB	1.0
BAK1	0.6599999999999999
UGT1A4	1.0
SH3KBP1	0.8200000000000001
MC1R	0.8
PIAS2	0.84
MFN1	0.61
MIOS	1.0
UGT1A6	0.87
PIK3IP1	0.64
NDUFA13	1.0
B2M	0.56
WIPF3	1.0
IL12B	0.75
