Gene	seed_specificity
AIFM2	1.0
PSMB1	0.5800000000000001
APEX2	1.0
KIF5C	0.47
NDUFB2	1.0
SESN3	1.0
CCNB3	1.0
ERCC6	0.83
PSMD8	0.5700000000000001
DCLRE1C	0.8200000000000001
TXK	0.74
ACTG1	0.6599999999999999
POLD3	0.8
TBC1D4	0.69
POLH	1.0
PLA2G2A	0.5
CXCL2	0.5900000000000001
ATP5PO	1.0
ADRM1	0.5800000000000001
POLI	1.0
CCNG1	1.0
MBD4	1.0
REV1	1.0
TNFRSF13C	0.5700000000000001
TAP1	0.77
FGF18	0.6
PARVB	1.0
ARPC5L	0.72
CIR1	1.0
CYP2J2	1.0
CYC1	1.0
WIPF3	1.0
HUS1B	1.0
POLD2	0.99
FGF5	0.63
MFN1	0.61
NTHL1	1.0
RAD52	0.84
PNKP	1.0
PRKAA2	0.83
PIK3C2A	0.6699999999999999
PLA2G4B	0.97
MSH3	1.0
MLKL	1.0
FAN1	1.0
PIK3IP1	0.64
IL18RAP	0.5
PALB2	1.0
TNFRSF10D	0.95
RAD17	0.94
POLL	1.0
LIG4	1.0
