Gene	seed_specificity
EVL	1.0
FARP2	1.0
ARHGEF11	1.0
NDUFB2	1.0
PPP2R2A	0.87
FGF9	1.0
SEPTIN5	1.0
HES7	1.0
PPP2R5C	0.91
CSF2RA	0.41000000000000003
PLA2G4D	1.0
F13B	1.0
DUSP10	1.0
MC2R	0.9
MYLK3	0.89
STRADA	1.0
CASP10	0.84
CPB2	1.0
NUDT16L1	1.0
PSMD8	0.5700000000000001
FXYD1	1.0
PTTG2	0.8200000000000001
DUSP5	1.0
BUB3	1.0
KIF5C	0.47
NUP54	1.0
CD3E	0.94
STAG2	1.0
SEC13	1.0
GP1BB	0.85
FZD9	0.8
L1CAM	0.83
PDCD4	0.99
IRAG1	1.0
ARAF	0.97
PLA2G5	0.71
SHISA5	1.0
TBC1D1	1.0
PARD6A	0.98
ORC5	1.0
CRHR1	0.8200000000000001
SEMA3A	1.0
TIGAR	1.0
GSTA1	0.99
FGF14	0.28
GNB5	0.9
GSK3B	0.84
ENDOG	1.0
F7	0.92
ADCY6	0.89
PLA2G4B	0.97
EEF2	0.79
KCNMA1	0.94
GABBR2	0.83
APPL1	1.0
LIN54	1.0
PTGER1	0.31000000000000005
PGF	0.31999999999999995
GSTP1	0.31999999999999995
POLK	0.41000000000000003
FGF12	0.28
IFNA1	0.22999999999999998
HEY2	0.47
HUS1B	1.0
EDNRB	0.33999999999999997
ZMAT3	1.0
SRGAP2	1.0
MSH2	0.31000000000000005
CYP21A2	1.0
LIPE	1.0
GRIK2	1.0
GP5	0.98
TXK	0.74
HLA-A	0.7
DUSP8	1.0
FOXG1	1.0
CTSL	0.76
EPHB6	1.0
RGS18	1.0
LLGL2	1.0
TLE4	0.8
NCF1	0.91
EPHB4	1.0
CDK7	0.56
KCNQ5	1.0
LY96	0.9
MC1R	0.8
VEGFC	0.5700000000000001
NPR1	1.0
PREX1	0.8200000000000001
CX3CL1	0.79
SMC1B	1.0
SESN1	1.0
PDE10A	1.0
NXT2	1.0
DOCK2	0.71
ATXN2	0.5800000000000001
PPP1R12B	0.45999999999999996
SIK1	0.84
POU2F2	0.6799999999999999
FGF8	0.64
CAPN2	0.84
DLL3	0.32999999999999996
PDE3A	0.77
CREB3L1	0.43000000000000005
HTR1F	1.0
VIPR2	1.0
TNFRSF10C	1.0
CCL20	0.7
TRPC4	0.84
PARD6G	1.0
ACACB	0.86
LAMB4	0.96
DCT	0.8200000000000001
SOS2	0.49
CAPNS1	0.77
PPP3CA	0.54
PIK3C2A	0.6699999999999999
FGF17	0.18000000000000005
MFN1	0.61
PLXNA2	0.8200000000000001
TNIP1	1.0
RAD17	0.94
F2	1.0
MYL7	0.9299999999999999
ADGRB1	1.0
KLF6	0.84
RGS3	1.0
CPEB1	0.98
HES5	0.25
AIFM2	1.0
MATK	0.78
CXCL3	1.0
CCDC6	0.29000000000000004
RRM1	0.9299999999999999
PTGER2	0.32999999999999996
KIF7	1.0
TPM4	1.0
NTRK2	0.42000000000000004
RYR2	0.45999999999999996
FGF10	0.6799999999999999
PLXNA4	0.8200000000000001
RAPGEF4	0.51
ITGAL	0.92
DUSP2	0.53
TPM2	1.0
PTH1R	0.79
ADCY1	0.99
SV2B	1.0
FCGR2A	0.9
DCC	0.38
ATP6V0E1	1.0
TNC	0.95
MAML3	1.0
RGS20	1.0
PLXNA1	0.8
TCF7L1	0.75
PRKAA2	0.83
ADORA1	0.72
SGK3	0.42000000000000004
GHRHR	1.0
VDAC3	1.0
PDGFRA	0.47
GJD2	0.96
IRF9	0.4
MCM6	0.72
MYL6B	0.89
WNT6	0.31999999999999995
NPAT	0.92
BCL2L2	1.0
B2M	0.56
PLTP	1.0
LIN37	1.0
IL12A	0.5
NOS1	0.92
TLR3	0.32999999999999996
APOC1	1.0
ROCK1	0.91
TFDP2	0.69
CCNG1	1.0
CXCL16	0.53
CCNB2	0.6699999999999999
RGS5	1.0
SV2C	1.0
MAPK8IP2	1.0
TPR	0.32999999999999996
PLCB1	0.44999999999999996
MAPK12	0.98
CREB3L3	0.22999999999999998
SNCAIP	0.61
RAPGEF3	0.5
THBS4	1.0
ADRA1B	0.92
ABHD5	1.0
PTPN7	1.0
NXF2	1.0
RAP1B	0.9299999999999999
FGF3	0.18000000000000005
PPID	1.0
THBS1	0.48
GNAI2	1.0
BCL10	0.9299999999999999
SHC4	0.81
CACNA1C	0.69
GUCY1B1	1.0
PRM1	1.0
CLDN3	1.0
ACTN4	0.43999999999999995
TYR	0.88
ZFP36L1	0.79
EGLN3	0.31999999999999995
MGA	1.0
RGS10	1.0
NUP37	1.0
MCM4	0.72
KCNJ4	1.0
KMT2A	0.89
AIFM1	0.88
EFNB2	0.79
CAPN1	0.87
NDUFS1	1.0
ELK1	0.52
TNFRSF10D	0.95
CAMK1G	0.9299999999999999
MAPK10	0.69
SAMHD1	1.0
F13A1	1.0
TRAF1	0.25
COL3A1	0.72
IL18RAP	0.5
ANLN	1.0
TRAF5	0.5900000000000001
RRM2	0.9299999999999999
PIM2	0.32999999999999996
HSPB8	0.92
USP7	0.61
DDIT4	1.0
FGF1	0.31999999999999995
TP53	1.0
TNFRSF13C	0.5700000000000001
FOXO6	0.69
GIPR	1.0
ELK4	0.43000000000000005
DEK	0.78
PDE5A	0.9
PSMB1	0.5800000000000001
GADD45G	0.37
NPY1R	0.9
PARD6B	1.0
HSD3B1	1.0
GRIN1	0.6699999999999999
FGF11	0.28
NRF1	0.84
IGF2BP1	0.8200000000000001
ULBP2	1.0
ADRM1	0.5800000000000001
SESN3	1.0
AKAP10	1.0
EGR2	0.5900000000000001
CAB39	1.0
IL3	0.32999999999999996
SNIP1	1.0
IGFALS	0.8200000000000001
FLT3	0.91
CAMK1D	0.75
EI24	1.0
CLDN2	0.6599999999999999
TAP2	1.0
KCNJ12	1.0
TRAF4	0.33999999999999997
PLA2G4F	0.99
CCNT1	0.83
MYLK	0.97
GPSM1	1.0
ABCC1	0.8200000000000001
IL1A	0.79
BDKRB2	0.97
CXCL2	0.5900000000000001
MYL12A	0.64
F11	0.92
ELMO1	0.75
CYP24A1	0.83
MYL12B	0.64
SSTR1	0.77
BCL2A1	0.86
KLKB1	0.91
PLA2G4E	0.83
PIAS2	0.84
CCL4	0.75
HLA-G	0.52
STAG1	1.0
PARP3	1.0
LMNB2	1.0
JUNB	0.75
PROM1	1.0
ADIPOR2	0.8
MGST1	0.99
RBL1	0.6599999999999999
PRKD3	0.6599999999999999
ORC3	1.0
FGF18	0.6
NPPC	0.9
PPP1R17	1.0
CYP2J2	1.0
PIK3IP1	0.64
DUSP16	1.0
APC2	0.09999999999999998
RNF144B	1.0
VCL	0.78
KDM5B	1.0
ORC6	1.0
PARVB	1.0
NCOA4	0.32999999999999996
FN1	0.42000000000000004
PLA2G2A	0.5
GSTA5	1.0
PATJ	1.0
ORC1	0.69
CCN4	0.86
GH2	0.81
ORC4	1.0
CLDN1	1.0
LAMB2	0.25
GRIA4	0.86
BUB1	0.9299999999999999
