Gene	seed_specificity
NDUFB2	1.0
IL17F	0.73
ARHGEF11	1.0
GNG3	1.0
ACP5	0.92
PPP2R2A	0.87
DECR1	0.99
SEPTIN5	1.0
HES7	1.0
SCARB1	0.81
FRS3	0.81
ARPC5	0.75
RBBP4	0.99
RCAN1	0.5800000000000001
CSF2RA	0.41000000000000003
ADIPOR1	0.89
PLA2G4D	1.0
PLCG2	0.9
ARHGEF6	0.63
RFX5	1.0
PRKCQ	0.95
DUSP10	1.0
SH3BP2	0.94
IFNAR1	0.71
DEFA5	1.0
CASP10	0.84
PSMD8	0.5700000000000001
FXYD1	1.0
IL1R1	0.98
PTTG2	0.8200000000000001
DUSP5	1.0
BUB3	1.0
KIF5C	0.47
TRADD	0.98
MALT1	1.0
C6	1.0
STAG2	1.0
NCF4	1.0
MLKL	1.0
FZD9	0.8
RELA	1.0
PLA2G5	0.71
SHISA5	1.0
HDC	0.8200000000000001
ORC5	1.0
CRHR1	0.8200000000000001
FAS	0.99
IL17RC	0.69
RAB1B	1.0
C9orf72	1.0
PRKN	0.87
ACSL1	0.98
TIGAR	1.0
ARPC4	0.79
EIF4E1B	1.0
RILP	1.0
ALDOC	1.0
EXOC7	0.78
TGFA	0.64
GSTA1	0.99
FGF14	0.28
CD1A	1.0
GSK3B	0.84
WIPF3	1.0
AZI2	1.0
ENDOG	1.0
PLA2G4B	0.97
EEF2	0.79
RASGRP2	1.0
YWHAE	0.97
ATF4	0.8200000000000001
AHNAK	0.76
PFKL	0.91
GABBR2	0.83
BAK1	0.6599999999999999
LIN54	1.0
PTGER1	0.31000000000000005
PGF	0.31999999999999995
GSTP1	0.31999999999999995
POLK	0.41000000000000003
FGF12	0.28
IFNA1	0.22999999999999998
HEY2	0.47
HUS1B	1.0
EDNRB	0.33999999999999997
ZMAT3	1.0
MSH2	0.31000000000000005
PLA2G2E	0.98
TF	0.91
PELI2	1.0
MYO1F	0.91
HLA-A	0.7
CARD9	0.74
AHRR	1.0
DUSP8	1.0
ATP2A3	0.75
CCNB3	1.0
CCL11	0.95
CAPZB	1.0
CTSL	0.76
CD209	0.84
LLGL2	1.0
TLE4	0.8
PFN1	0.73
ARPC5L	0.72
FGF21	0.5900000000000001
CALM1	0.92
CDK7	0.56
SLC7A1	0.9299999999999999
IL1RAP	0.65
FGF5	0.63
CYTH3	0.79
LY96	0.9
PGK2	1.0
VEGFC	0.5700000000000001
CX3CL1	0.79
SMC1B	1.0
TKT	1.0
SESN1	1.0
PDE10A	1.0
NXT2	1.0
DOCK2	0.71
ATXN2	0.5800000000000001
CENPC	1.0
POU2F2	0.6799999999999999
PLA2G12B	0.98
CAPN2	0.84
DLL3	0.32999999999999996
NAMPT	0.81
SIGMAR1	1.0
PDE3A	0.77
VIPR2	1.0
PRKCE	0.96
CCL20	0.7
KLC2	0.56
RFXANK	0.76
PARD6G	1.0
IL1RN	0.9299999999999999
HLA-DQB1	1.0
CPT2	0.87
PRKAB2	0.96
TMOD3	1.0
HLA-DMA	1.0
CAPNS1	0.77
PPP3CA	0.54
CTSK	0.8200000000000001
FGF17	0.18000000000000005
MFN1	0.61
ATP5PO	1.0
TNIP1	1.0
RAD17	0.94
ADGRB1	1.0
CD36	0.85
PLA2G2C	0.98
FGF6	0.63
VPS41	1.0
NR4A2	0.61
RGL2	1.0
PLA2G10	0.98
CCNA2	0.99
C7	1.0
HES5	0.25
AIFM2	1.0
LCP2	0.96
MATK	0.78
ATXN3	0.63
RBPJL	0.95
CD28	0.96
RNF125	1.0
CSNK2B	0.52
CXCL3	1.0
CCDC6	0.29000000000000004
EIF4E2	0.97
PTGER2	0.32999999999999996
KIF7	1.0
ARPC1A	0.83
RYR2	0.45999999999999996
CTSS	0.76
FGF10	0.6799999999999999
RAPGEF4	0.51
PELI3	1.0
TNFRSF11A	0.91
CREB1	1.0
DUSP2	0.53
INSRR	0.91
PRDX6	0.6
MLXIP	1.0
SARM1	1.0
IKBKE	0.72
ATP6V0E1	1.0
PIK3AP1	0.9
TIRAP	0.52
NDUFV1	1.0
KIF5A	1.0
TCF7L1	0.75
SPTBN2	0.83
PRKAA2	0.83
ADORA1	0.72
SGK3	0.42000000000000004
EEA1	0.69
FHOD1	0.8
MFN2	0.6599999999999999
VDAC3	1.0
IL17C	1.0
PDGFRA	0.47
IL17D	0.92
NEFM	1.0
IRF9	0.4
MCM6	0.72
CD1C	1.0
WNT6	0.31999999999999995
PFKFB3	0.98
RHOT1	1.0
SAA2	0.99
NPAT	0.92
COPB2	1.0
NXT1	1.0
BCL2L2	1.0
TAB3	0.89
CASP5	0.77
MEFV	0.6699999999999999
B2M	0.56
LIN37	1.0
PLA2G2F	0.99
REL	0.91
GRIA4	0.86
FCGR2B	0.99
SERPINA3	0.99
IRAK4	1.0
NOS1	0.92
TLR3	0.32999999999999996
TFDP2	0.69
MAPK7	0.72
CCNG1	1.0
CXCL16	0.53
BCL9	1.0
ARPC3	0.73
CCNB2	0.6699999999999999
KCNA3	1.0
PGD	1.0
MAPK8IP2	1.0
TPR	0.32999999999999996
CSNK2A1	0.86
CREB3L3	0.22999999999999998
SNCAIP	0.61
CSRP2	1.0
ACTG1	0.6599999999999999
RAPGEF3	0.5
HLA-DOA	1.0
PTPN7	1.0
CIR1	1.0
NXF2	1.0
DPYSL2	0.71
FGF3	0.18000000000000005
PPID	1.0
BRAP	1.0
THBS1	0.48
NCF2	0.84
NRBF2	1.0
SHC4	0.81
GUCY1B1	1.0
PRM1	1.0
CLDN3	1.0
CACNA1C	0.69
IL13	0.97
IFNGR1	0.87
ZFP36L1	0.79
G6PC2	1.0
PPP2R5D	0.63
RHOJ	1.0
PPP3CC	0.6799999999999999
PYGO1	1.0
EGLN3	0.31999999999999995
CYTH4	0.79
MCM4	0.72
S100A9	0.9299999999999999
KMT2A	0.89
WIPF2	1.0
AIFM1	0.88
HJURP	1.0
CAPN1	0.87
NDUFS1	1.0
ELK1	0.52
TNFRSF10D	0.95
PLA2G3	1.0
MAPK10	0.69
SAMHD1	1.0
TRAF1	0.25
COL3A1	0.72
IL18RAP	0.5
ANLN	1.0
TRAF5	0.5900000000000001
YWHAZ	0.89
PIM2	0.32999999999999996
CHAC1	0.88
USP7	0.61
DDIT4	1.0
MAP3K12	0.6
FGF1	0.31999999999999995
TP53	1.0
TNFRSF13C	0.5700000000000001
CHUK	0.97
FOXO6	0.69
ATG14	1.0
GIPR	1.0
ELK4	0.43000000000000005
PRLR	0.9299999999999999
SLC27A1	0.76
DEK	0.78
ACSL5	0.98
PSMB1	0.5800000000000001
GADD45G	0.37
NPY1R	0.9
TOLLIP	0.96
PARD6B	1.0
HSD3B1	1.0
GRIN1	0.6699999999999999
FGF11	0.28
IGF2BP1	0.8200000000000001
PLCE1	0.88
OCRL	1.0
GRIA1	0.94
ULBP2	1.0
ADRM1	0.5800000000000001
SESN3	1.0
HLA-DOB	1.0
EGR2	0.5900000000000001
IL3	0.32999999999999996
PYGO2	1.0
IL17RE	1.0
FLT3	0.91
ARHGEF28	1.0
EI24	1.0
CLDN2	0.6599999999999999
TAP2	1.0
NDUFV2	1.0
TRAF4	0.33999999999999997
PLA2G4F	0.99
CCNT1	0.83
RFXAP	1.0
GSDMD	0.64
GPSM1	1.0
TRAF2	0.97
C3AR1	0.77
ABCC1	0.8200000000000001
KLC4	1.0
CXCL2	0.5900000000000001
TFCP2	0.6
ELMO1	0.75
IL1R2	0.45999999999999996
CARD8	0.77
SSTR1	0.77
BCL2A1	0.86
AKT1S1	0.69
PLA2G4E	0.83
IL4R	0.97
ACE2	0.8
RPS6	0.84
CCL4	0.75
HLA-G	0.52
HLA-DMB	1.0
STAG1	1.0
PARP3	1.0
LMNB2	1.0
JUNB	0.75
PROM1	1.0
RBL1	0.6599999999999999
MGST1	0.99
TLR4	0.99
ADIPOR2	0.8
IRAK2	1.0
ORC3	1.0
BEX3	1.0
BAIAP2L1	1.0
PIAS3	0.95
CYP2J2	1.0
FGF18	0.6
LAT2	0.9299999999999999
DUSP16	1.0
CALCOCO2	1.0
RNF144B	1.0
CYC1	1.0
TAP1	0.77
APC2	0.09999999999999998
GNGT1	0.38
CLEC4G	0.9299999999999999
BATF2	1.0
PRKG1	0.74
FSCN1	1.0
VCL	0.78
CD72	1.0
ORC6	1.0
PLA2G2D	1.0
NCOA4	0.32999999999999996
FN1	0.42000000000000004
PLA2G2A	0.5
GSTA5	1.0
PATJ	1.0
RBL2	0.6799999999999999
ORC1	0.69
CCN4	0.86
ORC4	1.0
KLC3	1.0
PLA2G12A	0.99
CXCL5	0.81
TBC1D4	0.69
CLDN1	1.0
LAMB2	0.25
RASA2	1.0
TLN1	0.69
