Gene	seed_specificity
ATF6	0.87
IL17F	0.73
ARHGEF11	1.0
RICTOR	1.0
DECR1	0.99
HES7	1.0
SCARB1	0.81
PPP2R5C	0.91
FRS3	0.81
ARPC5	0.75
MYLK2	0.5800000000000001
RCAN1	0.5800000000000001
CSF2RA	0.41000000000000003
ADIPOR1	0.89
PLA2G4D	1.0
PRKCQ	0.95
MIF	0.83
PFN3	1.0
DUSP10	1.0
FDPS	0.99
PNKP	1.0
IFNAR1	0.71
MED18	1.0
STRADA	1.0
DEFA5	1.0
PSMD8	0.5700000000000001
PTTG2	0.8200000000000001
DUSP5	1.0
ANAPC13	0.92
BUB3	1.0
KIF5C	0.47
TRADD	0.98
MALT1	1.0
C6	1.0
MED30	1.0
STAG2	1.0
FANCM	0.84
GSE1	1.0
FAAP100	1.0
FOXO4	0.9299999999999999
MAD2L1	1.0
HDC	0.8200000000000001
PLA2G5	0.71
SLC39A8	1.0
MED11	1.0
LCN2	0.97
ORC5	1.0
INSIG1	0.96
PIP5K1B	0.9299999999999999
NDUFA13	1.0
ACLY	0.96
ARPC4	0.79
PARP4	1.0
ERCC4	0.89
GSTA1	0.99
FGF14	0.28
ELL2	1.0
EPS15L1	1.0
WIPF3	1.0
AZI2	1.0
IL4	1.0
PLA2G4B	0.97
EEF2	0.79
YWHAE	0.97
HDAC2	1.0
MSH3	1.0
PTGER1	0.31000000000000005
PGF	0.31999999999999995
GSTP1	0.31999999999999995
POLK	0.41000000000000003
AFF4	1.0
FGF12	0.28
IFNA1	0.22999999999999998
RFC5	0.96
DCLRE1C	0.8200000000000001
HEY2	0.47
HUS1B	1.0
EDNRB	0.33999999999999997
DLGAP3	1.0
MSH2	0.31000000000000005
APEX2	1.0
TEAD2	1.0
PLSCR1	1.0
PLPP1	0.77
TRDN	1.0
PELI2	1.0
HMGCR	0.89
TXK	0.74
HLA-A	0.7
CARD9	0.74
AHRR	1.0
DUSP8	1.0
MIOS	1.0
CCNB3	1.0
ACADM	0.83
CAPZB	1.0
CTSL	0.76
LLGL2	1.0
LPIN1	0.65
RPS6KA4	0.96
MED7	1.0
ARPC5L	0.72
FGF21	0.5900000000000001
CALM1	0.92
MED21	1.0
CDK7	0.56
IL1RAP	0.65
EAF1	1.0
FBP2	1.0
CDK5R1	0.86
VEGFC	0.5700000000000001
PTEN	1.0
SMC1B	1.0
TKT	1.0
SESN1	1.0
POLH	1.0
NXT2	1.0
DOCK2	0.71
PPP1R12B	0.45999999999999996
POU2F2	0.6799999999999999
PDK4	0.88
FGF8	0.64
CAPN2	0.84
DLL3	0.32999999999999996
NAMPT	0.81
CREB3L1	0.43000000000000005
CCL20	0.7
KLC2	0.56
CYP1A2	1.0
PKMYT1	1.0
ACACB	0.86
AKAP9	1.0
HLA-DQB1	1.0
MED9	1.0
DOCK1	1.0
MTA3	0.98
PRKAB2	0.96
SOS2	0.49
IQGAP2	1.0
TMOD3	1.0
HLA-DRB1	0.99
CAPNS1	0.77
PPP3CA	0.54
FGF17	0.18000000000000005
FGD3	1.0
ATP5PO	1.0
MIER2	1.0
TNIP1	1.0
RAD17	0.94
FGD1	1.0
MYL7	0.9299999999999999
SOD3	0.83
NR4A2	0.61
CYP3A7	1.0
MBD4	1.0
C7	1.0
CPEB1	0.98
HES5	0.25
ZMYM2	1.0
DEAF1	1.0
WASF1	0.6699999999999999
RNF125	1.0
NTHL1	1.0
CSNK2B	0.52
CCDC6	0.29000000000000004
ERCC6	0.83
AFF1	1.0
RAD52	0.84
PAK6	0.87
PTGER2	0.32999999999999996
KIF7	1.0
ARPC1A	0.83
NTRK2	0.42000000000000004
REV1	1.0
GJA1	1.0
PELI3	1.0
DUSP2	0.53
PRDX6	0.6
POLD3	0.8
SARM1	1.0
IKBKE	0.72
DCC	0.38
ATP6V0E1	1.0
MAML3	1.0
NOS3	1.0
PIK3AP1	0.9
TIRAP	0.52
SH2B1	0.96
MED10	1.0
UCP1	0.83
SGK3	0.42000000000000004
POLD2	0.99
MCRS1	1.0
WIZ	1.0
FHOD1	0.8
PDGFRA	0.47
IRF9	0.4
MCM6	0.72
PLCB2	0.74
CASP3	1.0
WNT6	0.31999999999999995
MED8	1.0
USP1	1.0
NR1I3	0.86
COPB2	1.0
NXT1	1.0
TAB3	0.89
CASP5	0.77
MEFV	0.6699999999999999
B2M	0.56
REL	0.91
RRAGB	1.0
PCK1	0.88
MED25	1.0
LYRM4	1.0
IRAK4	1.0
TLR3	0.32999999999999996
TFDP2	0.69
